COMPANION_SEQ,TRAVEL_ID,REL_CD,COMPANION_GENDER,COMPANION_AGE_GRP,COMPANION_SITUATION
1,f_f000918,7,2,4,1
3,f_f000918,7,2,4,3
2,f_f000918,7,2,4,1
2,f_f000926,2,2,2,1
1,f_f000926,1,1,5,1
3,f_f000926,2,1,2,1
2,f_f000927,2,1,2,1
1,f_f000927,1,1,5,1
3,f_f000927,2,1,1,1
1,f_f000928,1,2,4,1
1,f_f000932,3,1,6,1
3,f_f000932,5,2,3,1
2,f_f000932,3,2,6,1
1,f_f000936,8,1,3,1
1,f_f000943,1,2,6,1
1,f_f000944,1,1,4,1
2,f_f000945,2,2,1,1
1,f_f000945,1,2,4,1
2,f_f000947,2,1,1,1
1,f_f000947,1,2,4,1
3,f_f000947,2,2,1,1
1,f_f000951,7,2,3,1
1,f_f000954,8,2,3,1
3,f_f000956,2,2,1,1
2,f_f000956,2,1,1,1
1,f_f000956,1,2,4,1
2,f_f000958,2,2,1,1
1,f_f000958,1,1,4,1
1,f_f000960,1,1,4,1
3,f_f000960,3,2,6,1
2,f_f000960,3,1,6,1
2,f_f000963,2,1,1,1
1,f_f000963,1,1,4,1
2,f_f000970,2,2,1,1
1,f_f000970,1,1,4,1
3,f_f000970,2,2,1,1
1,f_f000971,1,1,4,1
2,f_f000971,2,1,1,1
2,f_f000972,5,2,6,1
1,f_f000972,3,2,8,1
3,f_f000972,5,2,5,1
1,f_f000974,1,1,4,1
3,f_f000974,2,1,1,1
2,f_f000974,2,2,1,1
2,f_f000976,2,1,2,1
1,f_f000976,1,1,5,1
3,f_f000976,2,2,2,1
1,f_f000977,1,2,4,1
3,f_f000977,2,1,2,1
2,f_f000977,2,2,2,1
4,f_f000977,3,2,7,3
1,f_f000981,1,2,4,1
3,f_f000981,2,2,1,1
2,f_f000981,2,1,1,1
1,f_f000994,7,1,4,3
1,f_f000995,1,2,4,1
3,f_f000995,2,1,1,1
2,f_f000995,2,2,1,1
2,f_f000997,2,1,1,1
1,f_f000997,1,1,4,1
1,f_f000998,8,1,4,1
2,f_f001004,2,1,1,1
1,f_f001004,1,1,4,1
3,f_f001004,2,2,1,1
1,f_f001011,1,1,5,1
2,f_f001011,2,2,1,1
1,f_f001012,1,2,5,1
2,f_f001013,7,1,5,3
1,f_f001013,1,1,5,1
3,f_f001013,7,2,5,3
1,f_f001014,8,1,4,1
1,f_f001019,1,2,4,1
3,f_f001019,2,1,1,1
2,f_f001019,2,2,1,1
1,f_f001024,7,2,4,1
2,f_f001027,7,2,7,1
1,f_f001027,7,2,7,1
2,f_f001028,2,1,1,1
1,f_f001028,1,1,5,1
2,f_f001031,2,2,2,1
1,f_f001031,1,1,5,1
3,f_f001031,2,1,2,1
1,f_f001033,8,1,4,1
2,f_f001037,2,1,2,1
1,f_f001037,1,2,4,1
3,f_f001037,2,1,2,1
1,f_f001038,1,1,5,1
3,f_f001038,2,1,1,1
2,f_f001038,2,1,1,1
2,f_f001047,2,1,1,1
1,f_f001047,1,2,5,1
3,f_f001047,2,1,1,1
1,f_f001048,3,2,7,1
2,f_f001048,5,2,4,1
1,f_f001050,8,1,4,1
2,f_f001051,2,1,2,1
1,f_f001051,1,1,5,1
2,f_f001061,6,1,2,1
1,f_f001061,2,1,1,1
3,f_f001061,6,1,2,1
1,f_f001062,8,2,3,1
1,f_f001070,1,2,5,1
3,f_f001070,2,1,1,1
2,f_f001070,2,1,1,1
2,f_f001071,2,1,1,1
1,f_f001071,1,1,5,1
3,f_f001071,2,1,1,1
2,f_f001072,2,2,1,1
1,f_f001072,1,1,5,1
3,f_f001072,2,1,1,1
2,f_f001075,2,2,1,1
4,f_f001075,3,2,7,3
6,f_f001075,5,1,4,3
8,f_f001075,6,2,4,3
1,f_f001075,1,1,4,1
3,f_f001075,3,1,7,3
5,f_f001075,5,1,4,3
7,f_f001075,6,2,4,3
9,f_f001075,6,2,1,3
1,f_f001077,1,2,4,1
3,f_f001077,2,2,2,1
2,f_f001077,2,1,1,1
1,f_f001082,1,1,4,1
3,f_f001082,7,2,4,1
2,f_f001082,7,1,4,1
2,f_f001083,2,1,1,1
1,f_f001083,1,1,4,1
1,f_f001093,2,1,4,1
2,f_f001093,2,1,4,1
1,f_f001097,1,1,4,1
1,f_f001098,1,2,5,1
1,f_f001100,8,1,4,1
1,f_f001101,8,2,3,1
1,f_f001104,8,1,5,1
3,f_f001108,2,2,2,1
2,f_f001108,2,2,3,1
1,f_f001108,1,1,5,1
2,f_f001109,2,2,2,1
1,f_f001109,1,1,5,1
3,f_f001109,2,2,2,1
1,f_f001110,1,1,6,1
1,f_f001114,8,2,3,1
1,f_f001120,1,1,6,1
1,f_f001125,7,2,4,1
1,f_f001130,7,2,6,3
1,f_f001133,1,2,5,1
1,f_f001136,1,2,4,1
3,f_f001136,2,2,1,1
2,f_f001136,2,1,1,1
1,f_f001137,8,2,4,1
1,f_f001140,1,2,5,1
3,f_f001140,2,1,1,1
2,f_f001140,2,1,2,1
3,f_f001141,2,2,2,1
2,f_f001141,2,2,2,1
1,f_f001141,1,1,5,1
2,f_f001148,2,1,1,1
1,f_f001148,1,1,5,1
1,f_f001154,8,2,3,1
1,f_f001161,1,1,5,3
3,f_f001161,2,1,2,1
2,f_f001161,2,2,2,1
2,f_f001162,2,1,1,1
1,f_f001162,1,1,5,1
7,f_f001165,6,1,2,1
2,f_f001165,2,2,2,1
4,f_f001165,3,2,8,1
6,f_f001165,6,2,6,1
8,f_f001165,6,2,2,1
1,f_f001165,1,1,5,1
3,f_f001165,2,2,2,1
5,f_f001165,6,1,6,1
1,f_f001168,1,2,4,1
2,f_f001168,2,1,1,1
1,f_f001170,1,2,5,1
3,f_f001170,2,1,2,1
2,f_f001170,2,1,2,1
2,f_f001173,2,2,2,1
1,f_f001173,2,2,2,1
3,f_f001173,4,2,8,3
1,f_f001178,1,1,4,1
3,f_f001178,2,1,1,1
2,f_f001178,2,1,1,1
1,f_f001180,7,2,3,1
1,f_f001182,2,1,1,1
2,f_f001185,2,2,2,1
1,f_f001185,1,1,5,1
1,f_f001186,5,2,3,1
1,f_f001187,3,2,7,2
2,f_f001187,5,2,4,1
1,f_f001188,5,2,4,1
2,f_f001189,2,2,1,1
1,f_f001189,1,2,5,1
2,f_f001192,7,1,6,1
1,f_f001192,7,1,6,1
1,f_f001196,8,1,4,1
2,f_f001198,2,2,1,1
4,f_f001198,11,1,4,3
1,f_f001198,1,2,5,1
3,f_f001198,11,2,1,3
1,f_f001202,8,2,4,1
1,f_f001205,7,2,3,1
2,f_f001208,2,1,1,1
1,f_f001208,1,2,4,1
2,f_f001212,2,2,1,1
1,f_f001212,1,1,4,1
3,f_f001212,2,1,1,1
1,f_f001216,8,2,3,1
1,f_f001217,7,1,3,1
1,f_f001219,7,2,5,1
1,f_f001232,7,2,3,1
1,f_f001235,7,2,3,1
2,f_f001235,7,2,3,1
1,f_f001237,3,1,6,1
2,f_f001237,3,2,6,1
1,f_f001238,1,1,7,1
3,f_f001238,6,1,7,1
2,f_f001238,5,2,7,1
1,f_f001240,1,2,6,1
2,f_f001243,2,1,1,1
1,f_f001243,1,1,4,1
1,f_f001244,7,2,5,1
1,f_f001246,7,2,4,1
1,f_f001251,2,1,2,1
2,f_f001251,2,2,2,1
1,f_f001252,1,2,5,1
3,f_f001252,2,1,2,1
2,f_f001252,2,2,2,1
2,f_f001253,2,1,1,1
1,f_f001253,1,2,5,1
3,f_f001253,2,2,1,1
1,f_f001255,8,2,3,1
2,f_f001256,2,2,1,1
1,f_f001256,1,1,6,1
1,f_f001257,5,2,3,1
1,f_f001258,8,1,4,1
1,f_f001259,2,1,1,1
1,f_f001264,7,1,6,1
1,f_f001266,1,1,6,1
1,f_f001271,7,2,3,3
2,f_f001271,7,2,3,1
1,f_f001273,3,1,7,1
3,f_f001273,5,1,4,1
2,f_f001273,3,2,6,1
1,f_f001275,8,1,5,1
1,f_f001276,1,1,5,1
3,f_f001276,2,2,1,1
2,f_f001276,2,2,1,1
4,f_f001276,2,1,1,1
2,f_f001279,3,2,6,1
4,f_f001279,5,1,3,1
1,f_f001279,3,1,7,1
3,f_f001279,5,1,4,1
2,f_f001287,11,1,1,1
1,f_f001287,2,2,4,1
2,f_f001292,3,1,6,1
1,f_f001292,3,2,6,1
2,f_f001294,2,2,1,1
1,f_f001294,1,1,5,1
2,f_f001299,2,1,1,1
1,f_f001299,1,2,4,1
3,f_f001299,2,1,1,1
4,f_f001308,1,2,4,1
1,f_f001308,3,1,7,2
3,f_f001308,5,1,4,2
2,f_f001308,3,2,7,2
2,f_f001312,2,2,2,1
1,f_f001312,1,1,5,1
3,f_f001312,2,2,1,1
1,f_f001315,1,1,4,1
2,f_f001315,2,1,1,1
1,f_f001317,1,1,4,1
3,f_f001317,2,2,1,1
2,f_f001317,2,1,1,1
2,f_f001319,2,1,2,1
1,f_f001319,1,1,5,1
3,f_f001319,2,2,1,1
1,f_f001324,7,2,3,1
1,f_f001328,8,1,4,1
1,f_f001331,1,1,4,1
1,f_f001333,8,1,4,1
2,f_f001335,2,2,2,1
1,f_f001335,1,1,5,1
3,f_f001335,2,1,2,1
1,f_f001338,8,2,3,1
2,f_f001350,10,2,6,1
4,f_f001350,10,2,5,3
1,f_f001350,10,2,7,1
3,f_f001350,10,2,6,1
5,f_f001350,10,1,4,3
1,f_f001355,8,1,4,1
1,f_f001356,8,1,4,1
1,f_f001358,1,1,5,1
3,f_f001358,2,2,1,1
2,f_f001358,2,2,2,1
2,f_f001359,7,2,3,3
1,f_f001359,7,2,3,3
3,f_f001364,3,2,7,1
2,f_f001364,2,2,1,1
4,f_f001364,4,2,8,1
1,f_f001364,1,1,4,1
1,f_f001365,1,1,5,1
3,f_f001365,2,2,1,1
5,f_f001365,9,2,4,2
2,f_f001365,2,1,1,1
4,f_f001365,9,1,4,2
6,f_f001365,11,2,1,2
2,f_f001369,2,2,1,1
1,f_f001369,1,2,4,1
2,f_f001370,7,1,3,1
1,f_f001370,7,1,3,1
1,f_f001372,1,2,4,1
2,f_f001373,2,2,1,1
1,f_f001373,1,2,4,1
3,f_f001373,2,2,1,1
1,f_f001374,7,2,6,1
2,f_f001379,2,2,4,1
1,f_f001379,1,2,7,1
3,f_f001379,2,2,2,1
1,f_f001381,1,1,6,1
2,f_f001384,9,2,3,3
1,f_f001384,9,2,3,1
1,f_f001385,1,2,4,1
1,f_f001393,7,2,3,1
1,f_f001402,8,1,4,1
1,f_f001405,1,1,5,2
3,f_f001405,2,2,2,1
5,f_f001405,7,2,5,3
7,f_f001405,6,1,5,3
9,f_f001405,11,1,2,3
2,f_f001405,2,2,2,1
4,f_f001405,7,1,5,3
6,f_f001405,11,2,2,3
8,f_f001405,7,2,5,3
2,f_f001410,2,2,2,1
4,f_f001410,2,2,1,1
1,f_f001410,1,1,5,1
3,f_f001410,2,1,1,1
2,f_f001413,2,1,2,1
1,f_f001413,1,1,6,1
1,f_f001414,8,1,3,1
1,f_f001418,3,2,6,1
2,f_f001419,2,1,2,1
1,f_f001419,1,2,6,1
3,f_f001419,2,2,2,1
4,f_f001424,5,1,2,1
1,f_f001424,3,1,6,1
3,f_f001424,5,1,3,1
2,f_f001424,3,2,6,1
15,f_f001426,10,2,1,1
2,f_f001426,2,1,2,1
4,f_f001426,10,1,5,1
6,f_f001426,10,1,2,1
8,f_f001426,10,1,5,1
10,f_f001426,10,1,1,1
12,f_f001426,10,1,5,1
14,f_f001426,10,1,1,1
1,f_f001426,1,1,5,1
3,f_f001426,2,1,1,1
5,f_f001426,10,2,5,1
7,f_f001426,10,1,2,1
9,f_f001426,10,2,5,1
11,f_f001426,10,1,1,1
13,f_f001426,10,2,5,1
2,f_f001427,2,2,2,1
1,f_f001427,1,2,5,1
3,f_f001427,2,1,1,1
1,f_f001430,3,1,6,1
3,f_f001430,5,2,2,1
2,f_f001430,3,2,5,1
1,f_f001433,1,1,5,1
3,f_f001433,2,2,2,1
5,f_f001433,3,2,7,1
2,f_f001433,2,1,2,1
4,f_f001433,3,1,8,1
1,f_f001443,1,1,7,1
2,f_f001444,2,2,2,1
4,f_f001444,6,1,2,1
1,f_f001444,1,1,5,1
3,f_f001444,6,1,2,1
1,f_f001445,1,1,4,1
2,f_f001461,2,1,1,1
1,f_f001461,1,2,4,1
3,f_f001461,2,2,1,1
2,f_f001462,5,2,6,3
1,f_f001462,5,2,6,3
1,f_f001463,8,1,3,1
1,f_f001468,7,2,4,3
1,f_f001473,7,1,4,1
2,f_f001474,3,2,7,1
1,f_f001474,3,1,7,1
3,f_f001474,5,1,3,1
1,f_f001480,1,1,5,1
3,f_f001480,2,2,1,1
2,f_f001480,2,1,1,1
1,f_f001481,1,1,6,1
2,f_f001483,2,2,2,1
1,f_f001483,1,2,6,1
2,f_f001484,2,2,1,1
1,f_f001484,1,1,4,1
3,f_f001484,2,2,1,1
1,f_f001485,1,2,7,1
3,f_f001485,5,2,7,1
2,f_f001485,5,1,7,1
4,f_f001485,5,1,7,1
1,f_f001486,8,1,4,1
1,f_f001489,7,2,3,1
1,f_f001490,8,1,4,1
1,f_f001491,8,2,4,1
2,f_f001492,2,1,2,1
1,f_f001492,1,2,5,1
3,f_f001492,2,1,1,1
1,f_f001497,7,1,6,3
1,f_f001501,1,2,5,1
3,f_f001501,2,1,1,1
2,f_f001501,2,1,2,1
2,f_f001503,2,1,1,1
1,f_f001503,1,2,4,1
1,f_f001505,1,2,5,1
3,f_f001505,2,2,1,1
2,f_f001505,2,1,2,1
1,f_f001509,8,2,3,1
1,f_f001512,1,2,6,1
1,f_f001513,1,1,4,1
1,f_f001518,1,1,5,1
2,f_f001518,2,2,1,1
1,f_f001520,8,2,3,1
2,f_f001525,7,1,5,3
1,f_f001525,1,1,5,1
3,f_f001525,7,2,5,3
1,f_f001532,7,1,7,1
1,f_f001534,8,1,3,1
2,f_f001540,2,1,2,1
1,f_f001540,1,2,5,1
2,f_f001545,7,2,3,1
1,f_f001545,7,2,4,1
1,f_f001547,1,1,5,1
1,f_f001549,1,1,6,1
1,f_f001553,8,1,3,1
2,f_f001557,2,1,2,1
1,f_f001557,1,1,5,1
3,f_f001557,2,2,2,1
1,f_f001559,1,1,4,1
2,f_f001559,2,2,1,1
1,f_f001560,1,2,5,1
1,f_f001562,1,1,5,1
1,f_f001563,2,2,4,1
1,f_f001564,8,1,4,1
1,f_f001566,8,2,4,1
1,f_f001567,8,2,6,1
1,f_f001570,1,1,6,1
1,f_f001571,3,2,7,1
2,f_f001574,2,2,1,1
1,f_f001574,1,2,4,1
1,f_f001577,1,1,4,1
1,f_f001582,1,1,7,1
4,f_f001586,2,2,1,1
1,f_f001586,3,1,7,1
3,f_f001586,5,2,4,1
2,f_f001586,3,2,6,1
1,f_f001588,1,2,5,2
1,f_f001590,1,2,5,1
1,f_f001595,1,2,4,1
3,f_f001595,2,2,1,1
2,f_f001595,2,2,1,1
2,f_f001596,2,2,1,1
1,f_f001596,1,1,4,1
3,f_f001596,2,2,1,1
1,f_f001597,10,2,5,1
2,f_f001598,2,1,1,1
4,f_f001598,7,2,4,3
6,f_f001598,11,2,1,3
1,f_f001598,1,2,4,1
3,f_f001598,7,1,4,3
5,f_f001598,11,2,1,3
1,f_f001600,8,1,4,1
1,f_f001601,8,1,4,1
2,f_f001604,2,1,2,1
1,f_f001604,1,2,5,1
3,f_f001604,2,2,2,1
1,f_f001606,8,1,4,3
1,f_f001616,7,1,4,3
2,f_f001620,2,2,2,1
4,f_f001620,2,2,1,1
1,f_f001620,1,1,5,1
3,f_f001620,2,2,2,1
2,f_f001622,2,1,2,1
1,f_f001622,1,2,5,1
3,f_f001622,2,2,1,1
1,f_f001623,8,1,4,1
1,f_f001626,8,1,3,1
1,f_f001627,1,1,4,1
1,f_f001632,3,1,7,1
2,f_f001632,3,2,7,1
1,f_f001633,7,1,6,1
2,f_f001633,7,2,6,1
1,f_f001636,1,2,4,1
2,f_f001638,5,1,5,1
4,f_f001638,6,2,2,1
6,f_f001638,2,2,2,1
1,f_f001638,3,2,8,1
3,f_f001638,6,2,5,1
5,f_f001638,6,2,2,1
7,f_f001638,2,1,2,1
1,f_f001645,8,1,3,1
2,f_f001653,5,2,4,1
1,f_f001653,3,2,7,1
1,f_f001655,1,2,4,1
2,f_f001655,2,2,1,1
1,f_f001662,8,1,3,1
1,f_f001666,1,2,4,1
2,f_f001666,2,1,1,1
1,f_f001667,7,2,3,1
1,f_f001670,5,2,4,1
1,f_f001671,2,1,2,1
1,f_f001672,8,1,3,1
1,f_f001676,7,1,6,3
3,f_f001676,7,2,6,3
2,f_f001676,7,1,6,3
1,f_f001677,8,1,3,1
2,f_f001685,2,2,1,1
1,f_f001685,1,1,4,1
1,f_f001686,8,2,3,1
1,f_f001687,1,1,5,1
3,f_f001687,2,1,2,1
2,f_f001687,2,1,2,1
1,f_f001692,2,2,3,1
1,f_f001696,1,1,7,1
2,f_f001696,2,2,3,1
1,f_f001700,8,1,4,1
2,f_f001704,2,1,2,1
1,f_f001704,1,1,5,1
3,f_f001704,2,1,1,1
1,f_f001705,1,1,5,1
3,f_f001705,2,2,2,1
2,f_f001705,2,2,2,1
1,f_f001711,8,1,4,1
1,f_f001713,1,2,5,1
3,f_f001713,2,2,1,1
5,f_f001713,6,2,5,1
2,f_f001713,2,2,1,1
4,f_f001713,6,1,5,1
6,f_f001713,6,2,2,1
1,f_f001731,8,1,4,1
2,f_f001732,5,2,3,1
1,f_f001732,3,2,6,1
3,f_f001734,7,2,4,1
2,f_f001734,7,2,4,1
1,f_f001734,7,1,4,1
2,f_f001735,3,2,8,1
1,f_f001735,3,1,8,1
3,f_f001735,2,1,2,1
1,f_f001738,1,1,4,1
1,f_f001739,7,2,4,3
1,f_f001746,1,1,3,1
2,f_f001748,5,2,4,1
4,f_f001748,3,2,7,1
1,f_f001748,5,1,3,1
3,f_f001748,3,1,7,1
3,f_f001754,2,2,1,1
2,f_f001754,2,1,1,1
1,f_f001754,3,2,7,1
2,f_f001759,2,2,1,1
4,f_f001759,3,2,7,1
1,f_f001759,1,2,4,1
3,f_f001759,3,1,8,1
5,f_f001759,5,1,4,1
2,f_f001763,2,1,2,1
1,f_f001763,1,1,5,1
3,f_f001763,2,2,1,1
2,f_f001766,2,1,1,1
1,f_f001766,1,2,5,1
2,f_f001768,2,1,1,1
1,f_f001768,1,1,5,1
3,f_f001768,2,2,1,1
1,f_f001782,8,1,3,1
1,f_f001785,1,1,5,1
3,f_f001785,2,1,2,1
2,f_f001785,2,1,2,1
1,f_f001794,2,1,1,1
2,f_f001794,6,1,1,1
1,f_f001797,8,1,4,1
2,f_f001817,2,1,2,1
1,f_f001817,1,1,5,1
3,f_f001817,2,2,1,1
1,f_f001821,8,2,4,1
1,f_f001823,1,1,5,1
2,f_f001827,2,1,2,1
1,f_f001827,1,2,5,1
3,f_f001827,2,1,1,1
1,f_f001831,1,2,5,3
2,f_f001831,2,2,2,3
1,f_f001832,1,1,5,1
3,f_f001832,2,1,2,1
2,f_f001832,2,2,2,1
1,f_f001839,8,1,3,1
6,f_f001840,5,1,4,3
8,f_f001840,6,2,1,3
1,f_f001840,1,1,4,1
3,f_f001840,2,1,1,1
5,f_f001840,5,2,5,3
7,f_f001840,6,2,1,3
2,f_f001840,2,1,1,1
4,f_f001840,3,2,7,3
1,f_f001844,8,1,3,1
1,f_f001846,8,2,3,1
2,f_f001850,2,2,2,1
1,f_f001850,1,1,5,1
3,f_f001850,2,1,1,1
1,f_f001854,8,1,4,3
1,f_f001856,1,1,7,1
1,f_f001865,1,1,6,1
3,f_f001865,7,2,6,1
2,f_f001865,7,1,6,1
2,f_f001878,2,2,2,1
4,f_f001878,2,2,1,1
1,f_f001878,1,1,4,1
3,f_f001878,2,2,1,1
2,f_f001879,2,1,2,1
1,f_f001879,1,1,4,1
1,f_f001880,1,1,5,1
1,f_f001881,1,1,4,1
3,f_f001881,2,2,1,1
2,f_f001881,2,2,1,1
1,f_f001892,3,2,5,1
2,f_f001895,2,2,2,1
1,f_f001895,1,1,5,1
3,f_f001895,2,1,1,1
1,f_f001898,8,1,4,1
9,f_f001905,6,1,6,3
11,f_f001905,6,1,6,3
2,f_f001905,5,2,7,3
4,f_f001905,5,2,6,3
6,f_f001905,6,2,6,3
8,f_f001905,6,1,8,3
10,f_f001905,6,1,6,3
1,f_f001905,1,1,6,1
3,f_f001905,5,2,7,3
5,f_f001905,5,2,6,3
7,f_f001905,6,1,7,3
2,f_f001911,5,2,3,1
1,f_f001911,3,2,6,1
3,f_f001911,6,2,6,1
1,f_f001917,3,1,7,1
3,f_f001917,5,2,4,1
2,f_f001917,3,2,6,1
1,f_f001926,1,2,4,1
2,f_f001932,2,2,1,1
1,f_f001932,1,1,5,1
3,f_f001932,2,2,1,1
1,f_f001933,2,2,4,1
1,f_f001949,8,1,4,1
1,f_f001951,8,1,3,1
1,f_f001955,9,2,4,1
2,f_f001956,2,1,2,1
1,f_f001956,1,1,5,1
3,f_f001956,2,2,2,1
1,f_f001959,1,1,6,1
1,f_f001960,1,1,4,1
1,f_f001963,8,1,3,1
1,f_f001969,1,1,5,1
2,f_f001969,2,1,1,1
1,f_f001972,8,2,3,1
1,f_f001973,8,1,3,1
1,f_f001974,1,1,4,1
1,f_f001982,8,1,4,3
1,f_f001985,1,2,6,1
1,f_f001988,1,1,5,1
3,f_f001988,2,2,1,1
5,f_f001988,7,1,5,3
7,f_f001988,11,1,1,3
2,f_f001988,2,2,1,1
4,f_f001988,7,2,4,3
6,f_f001988,11,2,1,3
2,f_f001989,2,2,1,1
1,f_f001989,1,1,5,1
1,f_f001990,1,1,4,1
2,f_f001999,2,1,1,1
1,f_f001999,1,2,4,1
3,f_f001999,2,2,1,1
1,f_f002000,8,2,3,1
2,f_f002004,2,1,2,1
1,f_f002004,1,2,5,1
3,f_f002004,2,1,2,1
10,f_f002007,11,1,1,1
1,f_f002007,1,1,4,1
3,f_f002007,2,2,1,1
5,f_f002007,7,2,4,1
7,f_f002007,11,1,1,1
9,f_f002007,7,2,4,1
11,f_f002007,11,1,1,1
2,f_f002007,2,2,1,1
4,f_f002007,7,1,4,1
6,f_f002007,11,2,1,1
8,f_f002007,7,1,4,1
1,f_f002010,1,1,4,1
3,f_f002010,7,2,3,3
2,f_f002010,7,1,4,3
1,f_f002017,8,2,4,1
1,f_f002020,7,2,3,1
1,f_f002032,7,2,7,3
1,f_f002037,3,1,7,1
3,f_f002037,5,1,3,1
2,f_f002037,3,2,6,1
1,f_f002039,8,2,3,1
1,f_f002040,8,1,4,1
3,f_f002042,2,1,1,1
5,f_f002042,7,2,5,1
7,f_f002042,11,1,1,1
2,f_f002042,2,2,2,1
4,f_f002042,7,1,5,1
6,f_f002042,11,2,2,1
1,f_f002042,1,1,5,1
2,f_f002044,7,2,3,1
1,f_f002044,7,2,3,1
3,f_f002044,7,2,3,1
1,f_f002045,2,1,1,1
2,f_f002045,1,1,5,1
1,f_f002046,1,1,4,1
1,f_f002053,7,2,5,3
1,f_f002054,3,2,7,1
2,f_f002056,2,1,2,1
1,f_f002056,1,2,5,1
2,f_f002058,2,1,1,1
1,f_f002058,1,1,6,1
3,f_f002058,2,1,1,1
1,f_f002059,10,1,4,1
3,f_f002059,10,1,4,1
5,f_f002059,10,1,4,1
2,f_f002059,10,1,4,1
4,f_f002059,10,1,4,1
6,f_f002059,10,2,4,1
2,f_f002063,7,2,3,3
1,f_f002063,7,2,3,3
1,f_f002071,9,2,4,3
3,f_f002071,9,2,4,3
2,f_f002071,9,2,4,3
1,f_f002072,1,1,4,1
1,f_f002073,3,1,7,1
2,f_f002073,3,2,6,1
1,f_f002082,8,1,3,1
3,f_f002083,7,1,3,1
5,f_f002083,7,2,3,1
2,f_f002083,7,1,3,1
4,f_f002083,7,2,3,1
6,f_f002083,7,2,3,2
1,f_f002083,7,1,3,1
1,f_f002087,1,1,7,1
1,f_f002088,2,2,3,1
1,f_f002094,3,2,7,1
1,f_f002097,8,1,4,1
2,f_f002101,7,2,4,1
1,f_f002101,7,2,4,1
3,f_f002101,7,2,4,1
1,f_f002102,7,2,4,1
1,f_f002103,1,2,4,1
1,f_f002114,7,2,4,1
1,f_f002116,1,2,5,1
2,f_f002116,2,2,1,1
1,f_f002117,9,1,6,1
3,f_f002117,9,2,5,1
5,f_f002117,9,1,4,1
7,f_f002117,9,1,5,1
2,f_f002117,9,1,6,1
4,f_f002117,9,2,5,1
6,f_f002117,9,2,4,1
8,f_f002117,9,1,6,1
1,f_f002119,1,2,4,1
2,f_f002123,2,1,2,1
1,f_f002123,1,1,4,1
3,f_f002123,2,2,1,1
1,f_f002428,7,2,4,1
1,f_f002438,7,2,3,1
3,f_f002438,7,2,3,1
2,f_f002438,7,2,3,1
4,f_f002438,7,2,3,1
1,f_f002445,1,1,5,1
1,f_f002449,1,1,4,1
1,f_f002451,7,1,7,1
1,f_f002452,1,2,7,1
1,f_f002457,7,2,5,1
2,f_f002457,7,2,5,1
1,f_f002462,8,1,5,1
1,f_f002464,8,1,4,1
1,f_f002465,3,1,7,1
2,f_f002465,3,2,6,1
1,f_f002466,3,2,6,1
1,f_f002468,8,2,3,1
1,f_f002473,1,1,5,1
1,f_f002475,1,1,5,1
3,f_f002475,2,1,1,1
2,f_f002475,2,1,1,1
1,f_f002480,1,1,4,1
2,f_f002485,6,1,8,1
1,f_f002485,1,2,8,1
3,f_f002485,6,2,8,1
2,f_f002492,2,1,1,1
4,f_f002492,3,2,7,3
1,f_f002492,1,2,4,1
3,f_f002492,3,1,7,3
1,f_f002494,1,2,4,1
1,f_f002495,7,2,4,1
1,f_f002500,1,2,4,1
1,f_f002501,1,1,5,1
3,f_f002501,2,1,2,1
2,f_f002501,2,2,2,1
1,f_f002502,8,2,4,1
1,f_f002503,2,2,1,1
1,f_f002511,3,2,6,1
1,f_f002512,1,2,7,1
1,f_f002513,3,2,6,1
2,f_f002516,10,2,5,1
1,f_f002516,10,2,7,1
3,f_f002516,10,2,5,1
1,f_f002518,1,1,5,1
3,f_f002518,2,2,1,1
2,f_f002518,2,2,2,1
4,f_f002518,2,2,1,1
1,f_f002523,1,2,4,1
3,f_f002523,2,2,1,1
2,f_f002523,2,2,1,1
1,f_f002527,1,2,6,1
1,f_f002530,7,1,4,1
1,f_f002531,1,1,7,1
1,f_f002538,1,1,5,1
2,f_f002538,2,1,1,1
1,f_f002539,1,2,6,1
3,f_f002539,3,2,8,3
2,f_f002539,3,2,8,3
1,f_f002541,1,2,7,1
1,f_f002544,7,2,3,1
2,f_f002545,2,1,1,1
1,f_f002545,1,2,4,1
3,f_f002545,2,2,1,1
1,f_f002549,1,1,5,1
3,f_f002549,2,2,1,1
2,f_f002549,2,1,1,1
1,f_f002554,8,2,3,1
1,f_f002557,7,2,3,2
1,f_f002565,1,1,5,1
1,f_f002568,8,2,3,1
1,f_f002575,1,2,4,1
2,f_f002579,5,2,5,1
1,f_f002579,3,2,7,1
1,f_f002581,1,2,4,1
1,f_f002582,9,1,5,1
1,f_f002583,8,2,3,1
1,f_f002584,8,1,4,1
3,f_f002586,7,1,3,3
2,f_f002586,7,2,3,1
1,f_f002586,7,2,3,3
2,f_f002589,2,1,3,1
1,f_f002589,1,1,6,1
3,f_f002589,2,2,3,1
1,f_f002593,8,2,4,1
1,f_f002595,8,1,3,1
1,f_f002602,8,1,4,3
1,f_f002604,8,1,4,1
1,f_f002609,1,1,4,1
1,f_f002610,7,2,3,3
1,f_f002619,1,1,6,1
1,f_f002620,2,2,3,1
1,f_f002621,1,1,4,1
3,f_f002621,2,2,1,1
2,f_f002621,2,1,1,1
2,f_f002624,2,1,1,1
4,f_f002624,3,2,8,1
1,f_f002624,1,2,5,1
3,f_f002624,3,1,8,1
1,f_f002630,1,2,5,1
1,f_f002632,8,2,3,1
