TRAVELER_ID,RESIDENCE_SGG_CD,GENDER,AGE_GRP,TRAVEL_STYL_1,TRAVEL_STYL_2,TRAVEL_STYL_3,TRAVEL_STYL_4,TRAVEL_STYL_5,TRAVEL_STYL_6,TRAVEL_STYL_7,TRAVEL_STYL_8,TRAVEL_MOTIVE_1,TRAVEL_MOTIVE_2,TRAVEL_MOTIVE_3,TRAVEL_COMPANIONS_NUM
e001108,11,여,20,4,1,2,2,4,3,6,5,1,8,7,0
e001110,11,여,60,2,4,3,3,2,5,2,5,3,6,1,10
e001112,11,여,40,1,1,5,5,2,2,6,5,1,2,5,3
e001113,41,남,20,5,2,4,6,4,3,3,4,4,2,6,0
e001114,41,여,20,2,1,2,3,3,6,5,6,3,,,1
e001117,41,여,20,2,1,1,1,2,3,2,5,1,3,2,1
e001118,41,남,40,2,1,2,4,3,2,6,7,2,1,8,2
e001122,11,여,20,1,1,1,1,1,2,7,6,3,2,7,1
e001124,41,여,30,1,1,2,5,6,2,1,6,1,7,3,1
e001125,43,남,30,6,2,2,2,1,6,2,5,3,1,5,1
e001126,41,여,40,4,4,4,4,4,4,4,4,5,1,6,1
e001127,41,여,40,1,4,1,3,3,3,4,7,8,3,5,2
e001130,41,남,30,2,6,6,3,2,2,6,6,3,1,10,3
e001131,41,여,20,5,5,3,2,3,3,6,5,1,6,3,1
e001132,11,남,20,4,2,1,3,2,4,2,6,7,3,2,1
e001133,28,여,40,2,1,2,1,3,3,1,6,2,1,3,1
e001134,41,여,20,6,7,1,3,2,1,7,1,3,2,1,2
e001137,45,여,20,4,4,4,6,5,2,6,4,3,1,5,1
e001139,11,여,40,3,3,2,2,4,2,2,5,7,5,1,3
e001140,41,남,40,4,4,4,4,4,4,4,4,5,7,6,0
e001142,11,여,30,3,1,1,4,4,4,5,6,1,2,7,1
e001146,11,남,20,4,4,4,3,3,4,3,4,6,2,8,0
e001147,28,남,20,5,1,1,3,1,6,3,2,3,9,1,1
e001149,44,여,30,4,1,1,7,7,4,7,7,1,3,9,3
e001150,11,남,50,1,3,2,4,3,3,6,4,2,8,1,2
e001156,41,남,20,6,2,6,3,2,5,7,6,2,3,1,1
e001159,45,여,30,2,1,1,2,1,1,1,1,3,1,,1
e001161,11,여,30,2,1,1,4,5,5,1,7,3,1,2,1
e001164,26,여,40,6,2,4,5,5,3,5,3,3,1,7,1
e001166,48,여,40,2,1,4,3,5,2,6,7,3,1,8,1
e001171,30,남,30,4,4,6,4,6,3,5,5,2,1,7,1
e001172,41,여,30,2,7,7,3,2,5,7,6,2,8,,0
e001173,28,남,30,2,1,4,2,6,6,6,7,2,3,6,1
e001174,47,남,30,5,1,3,3,2,5,5,3,9,3,1,1
e001176,11,남,40,6,2,2,2,2,6,2,6,3,6,5,2
e001178,41,여,40,2,4,3,2,4,4,2,6,2,8,3,1
e001180,11,남,30,2,2,4,6,6,4,6,1,3,6,2,1
e001182,11,여,40,3,3,5,4,4,3,3,4,2,1,3,3
e001183,28,여,40,5,6,3,3,6,6,6,6,3,1,10,3
e001188,41,남,40,1,1,4,2,4,4,4,4,3,1,6,2
e001190,41,여,30,6,2,1,3,3,5,1,2,3,2,1,1
e001194,41,여,30,2,2,1,1,1,2,6,1,3,1,6,2
e001200,11,남,20,2,2,6,3,1,6,2,7,2,1,3,1
e001201,41,남,40,1,1,7,4,1,1,1,7,1,3,2,1
e001203,41,남,50,3,3,2,4,4,5,2,5,2,1,7,0
e001207,29,여,30,2,4,2,4,3,4,2,4,8,1,7,0
e001209,28,남,20,3,3,2,3,4,3,3,5,1,2,3,1
e001211,11,남,30,7,4,2,6,6,4,7,3,2,1,7,0
e001212,28,여,50,4,7,4,7,7,7,7,1,2,3,,3
e001215,11,남,30,2,1,1,2,1,1,1,6,3,2,5,2
e001218,41,남,40,1,1,5,5,1,5,5,4,2,1,3,3
e001220,41,여,30,4,4,5,2,4,2,2,6,7,2,1,0
e001230,41,여,50,2,2,4,6,3,2,1,5,6,2,3,2
e001233,11,여,30,6,2,2,4,5,1,1,4,5,2,9,3
e001235,41,남,30,1,1,1,1,1,7,4,7,2,1,10,0
e001238,41,남,50,6,7,5,1,2,6,2,2,1,3,2,2
e001239,41,여,40,1,6,2,5,1,2,4,2,2,6,8,0
e001240,41,여,30,4,4,4,1,1,6,6,2,2,1,,0
e001241,11,여,20,1,2,4,5,6,6,1,7,3,1,5,8
e001243,44,남,40,3,2,2,2,5,5,2,6,2,3,5,3
e001244,41,여,60,4,2,5,1,1,3,3,6,3,2,5,1
e001246,41,남,20,4,1,1,4,4,4,5,3,3,1,2,1
e001247,48,여,20,4,4,1,7,7,1,1,7,8,7,1,0
e001249,44,여,30,1,1,1,1,1,1,1,1,2,,,3
e001251,41,여,30,6,1,3,1,4,6,4,2,3,8,2,3
e001252,42,여,60,3,3,2,4,2,4,4,2,3,2,1,6
e001253,45,여,50,3,3,1,3,3,3,2,3,3,2,8,1
e001254,41,여,60,4,1,4,3,1,4,7,4,1,2,6,0
e001257,11,여,60,2,2,4,2,2,4,6,2,2,6,4,1
e001261,41,여,50,1,7,5,1,2,2,7,7,3,1,2,7
e001262,11,여,30,2,2,2,1,6,6,7,7,3,2,7,1
e001264,28,남,20,2,1,1,6,6,2,2,7,2,3,5,1
e001265,41,남,40,2,1,1,4,6,6,2,7,9,3,1,3
e001267,41,남,40,4,3,2,3,2,5,2,6,1,7,3,1
e001268,41,여,20,5,3,5,2,6,6,3,6,3,9,6,1
e001271,41,여,30,4,4,2,3,5,3,2,5,2,7,3,3
e001272,26,여,20,1,1,3,4,6,4,2,6,1,2,7,2
e001273,41,여,20,4,4,2,3,5,4,6,2,1,2,3,1
e001276,41,여,30,4,4,3,5,6,6,6,4,1,7,6,1
e001279,30,남,50,2,2,2,4,5,3,2,2,1,2,7,0
e001280,44,남,30,4,4,1,3,2,4,2,6,3,2,1,1
e001281,11,여,30,2,1,2,3,4,3,6,7,2,7,1,1
e001283,27,여,30,2,2,6,5,1,1,2,6,2,1,10,1
e001287,41,남,40,1,1,1,5,7,7,1,7,3,1,5,3
e001288,26,여,40,4,4,2,4,5,5,4,6,1,3,8,3
e001291,41,남,30,2,4,2,4,4,6,3,6,7,3,8,2
e001292,41,여,30,1,3,6,2,4,3,4,3,3,6,,1
e001295,41,여,60,2,4,4,5,3,3,3,2,8,,,1
e001296,41,남,40,7,1,1,1,1,7,1,7,1,2,3,3
e001297,11,여,30,3,3,1,4,5,3,3,5,4,8,7,1
e001301,28,남,20,6,1,2,4,5,5,6,6,3,7,2,1
e001308,41,남,30,4,1,4,4,6,4,1,7,6,2,3,2
e001310,41,남,30,3,4,3,2,2,4,2,3,2,1,7,0
e001312,11,여,40,1,1,4,4,4,4,3,4,2,,,4
e001314,41,남,50,2,1,3,3,3,3,3,6,3,1,6,2
e001315,11,여,50,1,1,1,1,7,1,1,1,8,3,7,3
e001316,28,여,60,1,4,4,2,2,4,2,3,10,3,2,4
e001321,41,여,30,2,6,2,5,2,6,2,6,8,2,,0
e001325,41,여,30,1,1,2,1,1,2,1,1,3,2,1,1
e001326,29,남,30,7,7,7,7,7,7,1,7,3,2,5,1
e001329,31,남,30,6,1,4,1,1,5,2,6,2,1,3,1
e001330,41,여,40,1,1,3,1,1,5,3,5,1,2,8,3
e001331,11,남,60,2,4,4,3,1,4,1,7,2,3,1,2
e001341,30,여,20,2,2,2,4,2,2,2,6,4,2,7,1
e001343,41,여,30,2,2,2,1,1,6,1,7,1,5,2,2
e001344,41,남,30,1,3,3,4,3,1,4,7,2,3,1,1
e001346,41,남,20,4,1,1,1,1,5,7,7,3,2,1,1
e001351,11,남,30,4,2,3,2,3,5,5,6,1,2,9,1
e001356,26,여,30,2,6,2,3,3,2,6,5,2,3,,1
e001359,41,여,50,2,2,3,5,5,4,1,7,3,,,10
e001360,11,남,40,2,4,2,5,6,3,6,7,3,7,6,3
e001367,41,남,40,1,4,2,5,3,3,2,4,3,10,1,1
e001368,41,남,40,3,2,3,5,2,6,2,3,2,1,3,1
e001371,26,여,20,1,1,4,1,5,1,7,7,1,5,7,0
e001372,41,여,30,7,5,5,1,1,5,1,4,2,3,5,1
e001375,11,남,50,2,1,1,2,1,2,4,4,1,3,2,1
e001377,41,여,30,6,4,5,1,1,3,7,5,1,5,8,0
e001380,41,남,30,4,6,2,1,4,2,4,6,3,1,7,2
e001382,11,여,30,1,1,1,2,2,7,2,7,2,1,3,1
e001384,11,남,20,2,1,2,4,6,6,3,6,1,3,5,1
e001386,11,여,30,5,3,4,3,4,4,4,4,2,1,7,0
e001392,41,여,30,6,6,7,3,5,6,2,3,7,1,2,2
e001393,11,여,30,7,1,1,4,6,5,3,7,5,4,1,0
e001396,11,남,30,2,2,3,2,6,6,2,6,6,2,1,0
e001398,41,여,30,3,2,3,3,3,3,3,2,6,1,2,1
e001400,11,남,30,1,4,7,4,7,1,1,7,5,2,1,0
e001401,30,여,20,7,1,1,1,1,1,5,4,1,2,7,1
e001408,11,남,30,2,1,1,4,6,1,1,7,7,1,3,1
e001409,11,여,30,3,3,2,4,3,3,3,6,7,2,1,4
e001411,41,여,20,4,5,2,3,6,6,3,6,3,1,5,3
e001412,41,남,20,4,2,2,3,3,5,5,2,3,2,1,1
e001413,11,여,20,4,4,4,7,5,3,1,7,1,7,2,0
e001414,41,남,40,3,2,1,6,6,2,1,5,6,2,3,2
e001415,11,남,20,3,3,3,3,3,3,2,4,1,7,2,3
e001416,41,여,30,2,3,5,3,2,3,6,3,2,6,3,1
e001421,41,여,30,2,4,6,4,5,2,6,4,1,7,8,0
e001422,41,남,40,2,2,3,5,6,5,6,6,3,2,1,2
e001423,44,여,50,4,6,3,2,3,3,6,5,2,6,1,0
e001424,28,남,40,2,5,1,1,2,1,1,6,1,3,7,4
e001426,41,여,30,1,1,7,1,1,7,7,7,2,1,4,0
e001427,42,여,30,4,1,4,4,6,4,2,7,3,7,8,2
e001428,27,여,30,2,4,2,4,4,2,1,6,2,9,3,1
e001429,11,여,40,2,2,4,2,4,4,1,3,1,8,2,3
e001430,11,여,20,4,4,2,4,6,4,4,6,3,1,4,1
e001431,41,여,30,2,1,1,3,4,1,2,5,9,1,2,3
e001432,41,남,20,5,2,1,3,4,2,6,2,1,2,,1
e001434,41,남,40,1,3,2,4,6,5,5,6,8,3,1,1
e001436,41,남,40,2,3,3,2,2,5,5,6,2,3,1,3
e001438,11,남,30,4,1,1,4,5,4,3,6,1,2,,0
e001440,41,남,20,4,2,2,5,6,5,7,6,1,3,7,1
e001443,26,여,20,4,2,2,6,6,4,7,5,10,2,7,1
e001448,11,여,20,2,2,1,1,2,1,1,7,5,1,3,1
e001449,41,여,30,7,7,7,4,4,7,6,2,1,3,2,2
e001452,11,남,30,2,3,1,3,2,2,2,2,2,6,7,1
e001458,11,여,60,2,3,3,2,2,2,2,2,1,3,2,1
e001459,11,남,30,3,5,2,4,2,5,6,7,1,2,3,1
e001462,28,여,30,1,1,1,1,1,1,6,6,6,2,7,0
e001464,41,여,20,5,6,7,3,6,6,7,3,1,,,0
e001467,11,여,30,3,3,3,4,5,5,3,7,1,,,0
e001468,28,여,30,2,2,4,6,2,2,3,6,1,2,3,1
e001470,45,여,20,2,1,5,2,3,3,6,7,3,1,7,2
e001471,11,남,30,1,1,2,4,1,1,1,1,1,2,4,0
e001480,41,여,20,7,6,1,7,1,7,1,7,5,7,1,1
e001481,27,여,20,2,6,2,7,4,3,7,5,2,1,3,1
e001482,31,남,20,2,2,2,1,2,6,2,4,3,1,7,1
e001485,41,여,40,5,4,4,1,4,5,6,6,3,5,7,3
e001489,11,여,20,4,3,2,5,5,6,6,6,3,1,5,1
e001499,31,남,20,3,1,1,3,4,2,4,4,7,1,3,1
e001503,11,남,40,3,2,2,5,3,6,2,7,2,1,5,2
e001510,41,여,20,3,1,2,3,4,6,1,6,3,1,4,1
e001511,11,여,20,2,2,2,1,4,4,3,6,9,2,5,1
e001519,11,여,40,4,2,3,5,3,4,2,7,3,2,5,1
e001521,11,여,20,7,1,7,1,1,7,1,7,1,5,,0
e001522,11,남,30,1,1,2,5,6,2,2,6,2,1,7,0
e001523,11,남,60,4,4,4,4,4,4,4,4,1,2,3,1
e001525,41,여,50,3,2,5,3,2,5,3,4,5,3,6,3
e001526,26,여,40,2,1,6,6,6,6,3,2,10,8,7,3
e001529,11,여,20,4,3,3,2,2,2,2,7,4,1,3,2
e001530,11,남,20,4,2,4,4,6,5,2,7,7,3,1,1
e001531,11,여,30,4,2,4,5,2,2,1,7,1,6,10,1
e001532,11,여,20,4,2,2,3,3,3,4,3,1,,,0
e001534,11,남,20,3,3,2,4,2,3,2,4,2,3,1,1
e001538,41,남,40,2,1,1,4,1,1,1,7,2,3,1,5
e001542,11,남,40,1,1,4,2,3,3,3,6,9,3,1,2
e001544,11,여,30,4,2,1,1,1,7,1,7,7,2,,1
e001548,44,여,30,3,2,1,6,6,5,2,6,1,5,2,0
e001553,11,여,30,6,1,1,1,1,7,1,1,1,2,3,1
e001554,45,여,30,5,4,2,6,6,2,7,3,8,7,1,1
e001557,11,여,30,4,2,2,1,5,5,2,6,7,5,2,0
e001559,11,남,50,2,6,3,4,4,4,5,3,1,7,2,1
e001563,42,여,30,4,5,6,2,2,3,7,2,3,9,1,3
e001564,41,남,40,2,4,3,2,2,5,3,4,2,1,8,1
e001565,11,남,30,1,4,1,2,2,3,3,7,7,1,5,1
e001568,41,여,20,2,6,6,2,1,2,5,7,1,7,4,0
e001569,28,여,40,2,1,1,1,3,2,3,2,8,7,6,0
e001571,11,남,30,1,2,3,6,4,2,4,4,1,2,3,1
e001576,43,여,40,2,6,1,4,3,4,2,4,3,1,7,2
e001577,41,여,20,1,7,4,1,7,2,7,5,1,5,7,0
e001578,11,남,40,2,2,3,3,2,4,3,6,8,1,2,0
e001579,43,남,20,7,1,3,4,4,5,5,6,3,1,7,1
e001888,11,남,30,1,1,4,4,1,5,1,6,3,1,2,3
e001890,11,남,20,6,3,2,3,6,3,5,6,3,1,5,1
e001891,11,여,30,1,1,1,1,1,1,7,7,3,1,7,2
e001892,11,남,30,1,1,1,1,1,1,1,1,1,3,2,2
e001897,41,여,30,1,4,7,2,1,2,1,7,1,7,4,0
e001899,41,여,20,2,2,2,6,6,5,2,5,3,1,2,1
e001900,11,남,60,2,3,6,5,3,5,4,6,8,3,1,2
e001905,11,여,50,2,5,5,3,3,5,3,5,1,8,3,2
e001909,41,남,30,4,3,2,6,4,4,6,3,8,4,,0
e001911,11,남,40,4,4,4,6,4,3,3,4,3,2,1,3
e001913,41,남,20,4,4,4,4,3,4,3,5,1,4,5,1
e001914,41,여,20,2,1,1,3,6,5,6,7,7,3,1,1
e001916,27,여,40,3,5,2,3,4,5,3,5,9,7,3,2
e001923,41,여,20,1,1,1,2,7,2,6,6,6,1,4,0
e001924,28,남,20,3,6,4,2,7,2,6,6,1,2,4,0
e001926,30,여,20,4,4,1,1,4,3,3,7,7,3,5,1
e001935,41,남,20,1,1,1,4,7,1,7,7,7,4,3,1
e001936,28,남,20,1,1,1,1,4,1,2,7,5,1,2,1
e001937,44,여,30,2,1,4,2,1,2,1,6,5,1,,2
e001940,26,여,20,1,1,4,1,1,1,6,7,5,2,3,1
e001944,41,남,60,4,1,2,4,2,3,2,6,3,,,1
e001946,41,남,40,2,2,1,4,5,3,4,4,4,6,8,0
e001949,41,여,20,2,2,2,4,4,2,6,4,7,2,9,1
e001950,26,남,20,4,4,2,3,4,5,3,6,3,1,8,2
e001954,11,여,50,5,5,6,4,3,6,4,4,2,1,3,1
e001955,41,여,50,4,4,4,2,4,4,4,6,5,3,1,3
e001968,41,여,30,1,1,2,7,7,6,3,6,1,8,6,0
e001972,41,남,20,5,3,2,4,3,5,5,4,1,3,5,1
e001976,30,남,30,6,4,3,3,4,5,5,4,2,7,8,1
e001982,11,여,40,2,5,3,3,1,3,3,6,1,5,2,2
e001987,41,여,20,4,3,2,2,4,3,6,5,3,1,2,4
e001989,41,여,20,7,1,7,3,7,3,3,7,3,1,7,1
e001990,11,여,20,3,6,1,3,4,3,7,6,1,2,5,0
e001993,11,여,30,6,4,2,2,6,2,2,5,1,7,2,0
e001996,11,남,50,4,1,1,4,1,4,4,5,2,1,9,4
e001997,41,여,20,4,4,3,3,2,5,6,6,3,5,9,20
e002011,45,여,30,6,1,1,1,1,2,1,6,1,2,5,0
e002013,27,여,30,2,4,4,4,2,5,4,3,1,2,7,0
e002014,11,여,30,7,2,6,5,3,6,6,3,3,2,1,1
e002018,41,여,30,2,1,1,1,1,1,6,4,7,5,1,1
e002024,11,남,40,3,3,2,4,6,4,3,6,1,2,8,0
e002025,11,남,60,3,2,2,2,2,2,2,6,2,3,1,2
e002030,28,남,30,1,1,1,4,2,4,4,4,6,8,7,0
e002033,41,여,20,6,5,4,3,2,6,7,7,1,2,6,0
e002034,27,여,30,1,1,4,4,4,4,4,7,1,4,8,0
e002035,11,남,60,1,7,1,7,1,4,7,5,1,,,2
e002036,11,여,40,3,1,1,6,6,1,2,4,1,3,2,2
e002038,41,여,50,5,7,1,3,1,7,4,7,2,1,6,0
e002041,43,남,30,6,5,4,6,5,4,6,5,1,7,4,0
e002043,11,남,20,1,1,6,4,2,1,7,6,5,6,2,0
e002045,28,남,30,2,1,4,3,2,2,2,5,2,1,3,1
e002049,43,남,20,5,1,4,5,2,5,2,6,7,2,3,1
e002051,41,남,20,7,7,7,7,1,7,1,1,7,2,6,0
e002053,41,여,20,5,2,2,2,2,6,6,2,4,6,2,0
e002056,11,여,30,3,5,5,5,3,5,3,5,1,5,6,0
e002058,41,남,60,1,7,1,1,1,7,7,7,3,2,1,5
e002059,11,남,40,2,1,2,3,2,2,1,3,2,8,3,3
e002064,41,남,20,6,1,1,1,7,2,1,7,3,1,2,1
e002066,11,여,30,2,2,2,4,4,2,3,7,7,1,3,1
e002069,41,여,30,2,1,6,7,4,6,2,1,3,7,1,1
e002070,41,여,20,3,6,2,2,5,7,6,2,1,4,2,0
e002071,11,여,20,1,2,3,6,5,6,6,7,2,1,4,0
e002074,41,여,40,2,2,2,5,2,2,2,5,8,2,1,0
e002076,41,남,40,6,7,4,4,7,2,6,1,8,1,2,0
e002077,11,남,60,2,3,2,2,5,3,5,3,1,2,3,3
e002079,41,남,20,1,1,1,1,4,6,1,7,3,2,1,1
e002081,41,남,30,2,2,3,4,3,3,6,6,1,2,5,1
e002082,11,여,20,6,1,4,1,7,6,6,6,2,3,1,1
e002084,11,남,20,3,4,2,3,4,3,6,5,1,3,7,1
e002089,11,여,40,4,2,2,3,7,4,2,6,3,8,2,2
e002091,11,남,30,2,2,1,3,6,6,2,6,3,1,2,1
e002092,41,여,20,2,2,4,2,2,2,2,4,2,4,1,1
e002093,41,여,20,5,3,3,4,4,2,5,5,5,2,1,0
e002094,41,여,30,1,1,1,3,7,4,1,7,8,5,3,1
e002097,41,남,20,4,1,2,3,4,4,2,6,1,5,3,1
e002099,41,남,20,2,1,1,3,7,3,6,7,3,2,5,1
e002106,11,남,30,3,5,2,5,4,3,3,2,9,3,1,1
e002108,11,남,30,2,2,2,2,2,2,5,2,2,3,1,1
e002110,11,남,30,2,2,2,2,4,4,2,3,1,3,2,1
e002121,41,남,30,2,4,2,2,2,2,2,3,1,2,4,0
e002126,47,남,40,4,3,2,4,4,3,4,4,6,1,2,2
e002129,11,여,40,3,3,4,5,5,4,1,6,3,7,6,2
e002130,28,남,20,4,3,4,3,2,4,2,7,9,3,2,1
e002131,28,남,60,3,3,3,4,5,3,3,4,3,1,2,7
e002132,41,여,30,1,1,1,1,1,4,3,5,1,7,5,1
e002135,41,여,40,5,2,4,2,6,6,4,6,7,1,3,3
e002136,29,여,30,6,6,2,2,6,2,1,4,3,5,,1
e002141,41,남,40,6,2,3,4,6,2,5,4,3,7,8,2
e002143,41,여,30,2,2,2,1,2,2,2,7,1,2,7,0
e002145,44,남,30,4,1,2,5,3,5,7,1,2,3,1,2
e002148,11,여,40,2,4,1,3,7,6,1,7,8,2,7,3
e002152,41,여,20,3,2,4,2,6,6,3,6,1,5,2,1
e002153,11,남,50,3,4,4,4,3,5,4,4,1,8,2,3
e002154,11,여,20,2,4,3,2,2,3,2,7,6,7,5,1
e002155,11,여,40,2,1,1,7,7,1,1,7,7,8,2,0
e002157,41,여,30,2,2,2,2,3,3,4,6,1,2,3,1
e002158,41,여,20,1,1,1,4,7,1,7,7,3,6,5,1
e002159,41,여,30,1,4,4,1,4,4,4,4,6,2,1,0
e002160,41,남,30,3,5,3,4,6,2,2,7,5,,,1
e002161,41,남,30,4,3,2,4,1,3,3,6,1,2,4,0
e002163,41,여,60,1,3,2,2,1,4,2,5,2,,,3
e002168,41,남,30,7,1,1,1,1,1,7,6,3,2,6,2
e002169,41,남,30,2,4,4,4,4,5,6,6,2,1,3,1
e002171,41,남,30,1,4,1,1,7,4,7,7,3,2,1,1
e002176,41,여,40,1,1,1,1,1,4,6,2,2,6,1,0
e002178,28,남,30,2,2,1,2,1,1,6,3,2,6,1,0
e002182,11,여,30,4,4,4,2,1,4,2,4,2,3,9,4
e002183,41,여,30,3,2,2,1,3,3,2,6,3,1,7,1
e002184,41,남,30,3,5,3,2,2,2,6,5,1,4,3,1
e002186,11,여,40,4,3,4,4,4,4,3,2,2,1,3,1
e002187,44,여,20,2,4,1,7,6,2,6,7,7,5,2,0
e002189,41,여,60,2,4,4,2,2,4,4,4,3,,,1
e002195,11,여,20,7,7,3,2,6,7,2,7,5,7,3,1
e002197,41,여,20,1,1,7,1,1,1,1,7,5,3,1,1
e002198,41,여,20,2,1,2,4,7,3,6,7,7,3,5,1
e002202,11,남,30,2,2,1,5,3,1,6,5,3,2,8,1
e002204,41,여,30,2,2,2,2,4,1,6,6,5,2,3,3
e002206,41,여,30,3,6,4,6,6,4,3,4,8,7,1,0
e002209,42,여,30,4,3,2,5,6,4,4,5,1,7,3,1
e002212,27,여,20,2,2,2,4,5,2,6,3,4,2,7,0
e002213,41,여,20,2,6,2,4,7,3,3,3,7,4,1,0
e002214,11,여,20,3,1,2,2,4,3,3,5,7,4,9,1
e002215,30,남,40,4,4,2,2,2,4,2,6,1,3,6,2
e002220,30,여,30,4,4,4,2,4,4,4,5,1,7,3,2
e002222,45,남,40,4,3,2,3,4,2,2,5,7,8,3,3
e002223,41,여,20,3,6,1,3,2,2,6,2,2,6,1,1
e002231,11,남,20,7,5,3,6,2,5,1,6,2,1,6,0
e002233,11,남,20,1,1,1,2,6,4,2,6,1,3,2,1
e002234,41,여,40,3,2,2,5,4,4,2,5,2,3,1,2
e002235,45,남,30,2,5,6,5,2,5,5,3,7,3,2,1
e002236,43,남,20,4,1,3,5,6,3,5,4,4,7,2,1
e002243,11,여,30,6,2,3,4,4,3,5,2,2,8,1,0
e002246,11,남,30,2,2,2,2,2,6,2,6,1,7,3,3
e002248,42,여,30,4,1,1,1,4,7,4,7,6,5,1,0
e002250,41,여,20,2,1,1,2,3,1,1,7,7,3,2,1
e002251,41,남,20,1,7,1,1,1,7,7,7,7,2,5,1
e002253,11,여,40,3,3,3,5,4,4,4,4,7,2,,3
e002254,41,여,30,2,2,1,2,4,3,3,4,2,1,7,1
e002255,11,여,40,2,3,3,3,2,5,4,3,3,2,1,2
e002259,41,남,60,1,4,6,1,3,1,4,7,4,2,5,1
e002260,11,여,20,2,6,1,6,7,2,5,6,7,8,4,0
e002261,11,여,20,2,1,4,4,2,2,5,6,3,2,9,1
e002263,11,여,60,2,2,4,4,4,4,4,4,3,5,2,1
e002264,11,여,30,1,7,5,1,1,6,2,2,3,2,6,2
e002266,41,여,30,2,2,1,3,2,1,3,5,1,2,7,1
e002272,41,여,30,2,2,4,3,4,2,2,3,3,7,2,5
e002274,41,여,40,1,1,1,6,6,4,2,6,7,3,2,4
e002279,41,여,30,2,1,2,2,6,2,2,7,7,5,3,1
e002280,11,남,40,3,4,2,2,2,5,2,6,1,3,,2
e002283,43,남,20,4,1,1,1,1,7,1,5,1,7,2,0
e002284,41,남,20,2,2,1,3,4,2,6,7,3,7,5,1
e002288,41,여,20,1,3,2,1,1,2,3,3,1,,,1
e002289,41,여,20,2,6,2,2,3,3,2,7,2,3,7,1
e002291,41,여,20,4,5,5,6,7,4,5,7,5,3,1,1
e002294,41,여,50,7,1,7,1,1,7,1,7,1,7,3,3
e002295,41,남,20,1,1,1,4,7,1,4,4,3,1,,1
e002299,11,여,50,4,1,7,3,2,6,7,7,2,3,7,3
e002304,11,여,40,2,2,4,4,3,3,5,5,3,7,10,5
e002306,11,여,40,1,1,1,4,1,2,6,6,1,3,2,2
e002308,41,여,20,5,2,1,4,5,4,5,7,2,3,7,1
e002310,11,여,60,2,2,2,4,6,5,5,2,2,3,1,3
e002313,11,여,30,6,2,2,2,3,3,3,3,1,2,7,0
e002314,11,남,30,3,6,1,3,4,1,2,2,1,6,3,1
e002316,11,여,30,3,2,4,1,4,6,1,6,3,1,2,1
e002318,41,남,30,2,1,1,5,6,2,7,1,1,5,3,1
e002323,11,여,20,2,6,2,5,5,2,7,6,2,3,1,1
e002330,41,남,30,2,1,3,3,4,5,4,5,1,7,3,3
e002332,11,여,30,1,1,1,1,1,1,1,7,3,1,6,2
e002336,11,여,30,1,2,2,2,3,1,2,5,7,2,,0
e002340,41,여,20,2,1,2,2,3,2,5,3,3,2,1,1
e002342,11,여,50,1,4,2,2,7,5,1,6,3,8,7,2
e002351,41,남,20,1,2,2,5,1,2,5,6,3,6,2,1
e002364,11,남,40,2,5,3,5,3,4,2,3,8,2,5,1
e002368,41,여,30,2,2,2,2,4,4,6,6,7,1,2,1
e002369,11,여,20,2,2,2,4,5,5,6,7,2,3,5,1
e002375,11,남,30,4,4,2,3,3,6,6,4,2,1,7,1
e002376,27,남,20,5,1,2,6,2,6,1,5,2,4,1,0
e002389,11,여,60,5,4,5,4,2,4,5,3,6,3,1,1
e002391,41,여,30,4,4,3,3,3,3,3,4,1,2,7,0
e002392,41,여,20,3,3,2,4,3,3,3,3,1,2,7,0
e002394,41,여,40,2,2,2,1,2,3,3,6,2,1,9,7
e002396,11,남,40,4,2,3,2,3,5,2,6,2,1,3,3
e002399,41,남,60,2,3,4,4,3,3,5,5,1,3,2,3
e002401,28,여,60,3,3,3,3,3,3,3,3,9,5,7,1
e002402,28,남,30,4,4,4,4,4,4,4,4,1,7,8,1
e002405,11,남,50,4,6,5,6,5,3,6,3,1,3,2,3
e002409,11,여,50,4,2,4,2,2,2,4,5,7,3,8,3
e002410,11,남,60,2,2,2,3,4,2,2,6,3,8,6,6
e002411,41,남,30,2,3,1,6,2,4,5,6,3,2,1,1
e002412,11,여,30,3,2,3,2,2,4,5,6,1,5,2,0
e002414,43,남,20,5,3,3,5,3,3,6,5,2,1,,0
e002415,41,남,20,4,3,3,6,5,2,6,2,2,6,3,1
e002421,41,남,30,4,1,1,7,7,1,6,7,1,7,6,0
e002422,47,여,20,6,4,4,4,5,4,3,5,7,1,,0
e002423,41,남,20,2,2,2,2,6,4,2,6,3,6,1,1
e002424,41,남,30,4,3,2,3,3,4,5,5,1,3,7,2
e002425,28,여,30,2,4,6,6,6,6,4,4,3,1,2,1
e002430,41,남,20,3,1,4,5,4,4,6,6,1,2,3,5
e002433,11,남,30,2,4,2,5,5,4,3,4,3,1,2,1
e002435,28,남,50,2,6,6,1,1,6,1,4,8,4,1,0
e002437,11,남,30,3,4,5,4,2,5,2,4,3,2,1,3
e002438,41,여,30,4,3,2,2,3,4,3,5,3,4,2,1
e002439,28,여,50,4,2,5,5,1,5,5,6,7,3,2,2
e002442,41,여,20,1,1,1,1,1,1,7,7,2,1,,0
e002444,41,여,30,4,3,3,4,5,5,5,4,1,7,2,0
e002447,30,여,30,2,1,1,6,5,1,6,4,5,7,1,1
e002448,41,여,30,4,2,2,3,4,3,2,6,3,1,4,1
