,userID,itemID,rating,SIDO
13379,g003323,목포근대역사관 1관,3.6666666666666665,전남
13380,g003323,목포근대역사 문화공간,5.0,전남
13381,g003323,평화광장,3.6666666666666665,전남
13382,g003326,대전역 지하상가,4.0,대전
13383,g003326,카이스트 본원,4.333333333333333,대전
13384,g003329,중앙탑공원 중원 탑평리 7층 석탑,4.333333333333333,충북
13385,g003334,세종중앙공원,3.0,세종특별자치시
13386,g003334,국립세종수목원,4.0,세종특별자치시
13387,g003335,중앙로 지하상가,3.6666666666666665,대전
13388,g003335,주교좌 대흥동 성당,2.6666666666666665,대전
13389,g003335,테마 오래,4.333333333333333,대전
13390,g003335,우리들 공원,3.3333333333333335,대전
13391,g003337,이끼 터널,5.0,충북
13392,g003340,광주 미디어아트플랫폼 G.MAP,4.0,광주
13393,g003340,호랑가시나무 아트 폴리곤,4.0,광주
13394,g003340,이이남 스튜디오,4.0,광주
13395,g003340,사직공원 전망타워,4.0,광주
13396,g003340,5.18민주화운동 기록관,4.0,광주
13397,g003340,전일빌딩 245,4.0,광주
13398,g003340,광주시립미술관,4.0,광주
13399,g003352,신정호,5.0,충남
13400,g003352,은행나무 길,5.0,충남
13401,g003353,금강신관공원,3.6666666666666665,충남
13402,g003353,공주 산성시장,4.0,충남
13403,g003353,웅진백제역사관,5.0,충남
13404,g003353,국립공주 박물관,5.0,충남
13405,g003353,마곡사,5.0,충남
13406,g003353,공산성,5.0,충남
13407,g003355,아산스파비스,4.0,충남
13408,g003359,해미읍성,4.0,충남
13409,g003368,국립세종수목원,3.6666666666666665,세종특별자치시
13410,g003368,세종중앙공원,3.6666666666666665,세종특별자치시
13411,g003369,유일선 선교사 사택,4.0,광주
13412,g003369,펭귄 마을,5.0,광주
13413,g003369,광주교,3.3333333333333335,광주
13414,g003369,광주비엔날레,4.666666666666667,광주
13415,g003369,광주비엔날레,4.666666666666667,광주
13416,g003370,한화생명 이글스 파크,4.666666666666667,대전
13417,g003372,군산근대역사박물관,3.3333333333333335,전북
13418,g003372,일제강점기 군산역사관,3.6666666666666665,전북
13419,g003372,경암동 철길마을,1.6666666666666667,전북
13420,g003376,백수해안도로,4.666666666666667,전남
13421,g003376,백제불교 최초 도래지 부용리,4.666666666666667,전남
13422,g003376,영광 물 무산 행복 숲 질퍽질퍽 맨발 황톳길,5.0,전남
13423,g003380,정안천 생태공원,5.0,충남
13424,g003380,유구 색동수국정원,5.0,충남
