place_id,여행지명,여행지설명,city,분류,activity_type,activity_ids,activity_level,season_preference,emotion_match
2309260009,부여 백마강 길,,충청남도,"산책로, 둘레길 등",실외,7,4,Fall,1;22;24;3;6
2309270002,광주김치박물관,광주김치박물관,충청남도,식당/카페,실내,11,6,Fall,1;10;11;12;13
2309270003,CGV 광주 상무,고서회관,광주광역시,식당/카페,실내,11,6,Fall,1;10;11;12;13
2309270004,1913 송정역시장,1913송정역시장,광주광역시,식당/카페,실내,11,6,Fall,1;10;11;12;13
2309270005,01도라,01도라,광주광역시,식당/카페,실내,11,6,Fall,1;10;11;12;13
2309270006,공차 광주 운암 벽산점,공차 광주운암벽산점,전라북도,"상업지구(거리, 시장, 쇼핑시설)",실내,4,5,Fall,1;10;11;12;13
2309280003,공주 산성시장,공주산성시장,충청남도,식당/카페,실내,11,6,Fall,1;10;12;13;2
2309280004,대백제전,대백제전,충청남도,식당/카페,실내,11,6,Fall,1;10;12;13;2
2309280005,격포항,격포항,충청남도,"역사/유적/종교 시설(문화재, 박물관, 촬영지, 절 등)",실외,2,5,Fall,1;10;12;2;21
2309280009,남산 안보공원,성심당 케익부띠끄,충청남도,식당/카페,실내,11,6,Fall,1;10;2;22;24
2309300004,메밀꽃필무렵,메밀꽃필무렵,전라남도,식당/카페,실내,11,8,Fall,1;12;2;21;22
