place_id,여행지명,여행지설명,city,분류,activity_type,activity_ids,activity_level,season_preference,emotion_match
2306290009,호텔아비숑,호텔아비숑,Unknown,숙소,Unknown,1;5;6;7,4.0,Summer,
2306300001,대한민국역사박물관,대한민국역사박물관,Unknown,"역사/유적/종교 시설(문화재, 박물관, 촬영지, 절 등)",실내,1;3;4;5,4.0,Summer,
2306300002,서울공예 박물관,서울공예박물관,Unknown,"역사/유적/종교 시설(문화재, 박물관, 촬영지, 절 등)",실내,1;2;3;4;5;6;7;99,8.0,Summer,
2307010003,세미원,세미원,Unknown,체험 활동 관광지,Unknown,1;2;3;4;5;6;7,7.0,Summer,
2307010004,육 통이네 연잎밥 연잎 돌솥밥,육콩이네 연잎밥연잎돌솥밥,Unknown,식당/카페,실내,1;2;3;4;5;6;7,7.0,Summer,
2307080002,수원 화성,수원화성,Unknown,"역사/유적/종교 시설(문화재, 박물관, 촬영지, 절 등)",실내,1;2;3;4;5;6;7;99,8.0,Summer,
2307080003,광교 아이파크 아파트(잔디광장 벤츠 전시회),,경기,"문화 시설(공연장, 영화관, 전시관 등)",Unknown,1;2;3;4;5;6;7,7.0,Summer,
2307080004,미래 문제 상담소(사주),,경기,기타,Unknown,1;2;3;4;5;6;7;99,8.0,Summer,
2307080005,피멘토,피멘토,Unknown,식당/카페,실내,1;2;3;4;5;6;7,7.0,Summer,
2307080006,남문로데오 청소년문화공연장,남문로데오청소년문화공연장,Unknown,"상업지구(거리, 시장, 쇼핑시설)",실내,1;2;3;4;5;6;7,7.0,Summer,
2307080007,남문로데오시장,남문로데오시장,Unknown,상점,Unknown,1;2;3;4;5;6;7,7.0,Summer,
2307080008,신풍과,화성행궁,Unknown,식당/카페,실내,1;2;3;4;5;6;7,7.0,Summer,
2307080009,배스킨라빈스 수원 남문점,배스킨라빈스 수원남문점,Unknown,식당/카페,실내,1;2;4;5;6;7,6.0,Summer,
2307080010,용성통닭 본점,용성통닭,Unknown,"상업지구(거리, 시장, 쇼핑시설)",실내,1;2;3;4;5;6;7,7.0,Summer,
2307150003,웨스틴조선 서울 라운지 앤 바,웨스틴조선 서울,Unknown,식당/카페,실내,1;2;3;4;5;6;7,7.0,Summer,
2307150004,명동교자 분점,명동교자 분점,Unknown,식당/카페,실내,1;2;3;4;5;7,6.0,Summer,
2307150005,버프 스토어 명동역점,바프스토어 명동역점,Unknown,상점,Unknown,1;2;3;4;5;7,6.0,Summer,
2307150006,아트 몬,아트몬,Unknown,식당/카페,실내,1;2;3;5;6,5.0,Summer,
2307150007,팝 마트 롯데 영 플라자 본점,팝마트 롯데영플라자본점,Unknown,"상업지구(거리, 시장, 쇼핑시설)",실내,1;2;3;5,4.0,Summer,
2307080002,천안아산역,천안아산역,Unknown,"역, 터미널, 고속도로 휴게소",Unknown,1;2;3;4;5;6;7;99,8.0,Summer,
2307080003,문에이 스튜디오,무네이스튜디오,Unknown,체험 활동 관광지,Unknown,1;2;3;4;5;6;7,7.0,Summer,
2307080004,포웨이스탑 CAFE & WINE SHOP,포웨이스탑 CAFE & WINE SHOP,Unknown,식당/카페,실내,1;2;3;4;5;6;7;99,8.0,Summer,
2307080005,스위스그랜드호텔 서울,스위스그랜드호텔 서울,Unknown,숙소,Unknown,1;2;3;4;5;6;7,7.0,Summer,
2307090001,공릉 닭 한 마리 충무로점,공릉닭한마리 충무로점,Unknown,식당/카페,실내,1;2;3;4;5;7,6.0,Summer,
2307090002,섹터 커피나,섹터커피바,Unknown,식당/카페,실내,1;2;3;4;5;6;7;99,8.0,Summer,
2307090003,청계천,청계천,Unknown,자연관광지,실외,1;2;3;4;5;6;7,7.0,Summer,
2307090004,블루 보틀 광화문 카페,블루보틀 광화문 카페,Unknown,식당/카페,실내,1;2;3;4;5;7,6.0,Summer,
2307090005,서울역,도원스타일 서울역점,Unknown,"역, 터미널, 고속도로 휴게소",Unknown,1;2;3;4;5;6;7,7.0,Summer,
2306300002,평택 황토 참숯가마,평택황토참숯가마,Unknown,체험 활동 관광지,Unknown,1;2;3;4;5;6;7;99,8.0,Summer,
2306300003,평택 헤르메스 호텔,,경기,숙소,Unknown,1;2;3;4;5;6;7,7.0,Summer,
2306300004,평택 헤르메스 호텔,,경기,숙소,Unknown,1;2;3;4;5;6;7,7.0,Summer,
2307010001,리스 바비큐 하우스 포승 본점,리스바베큐하우스 포승본점,Unknown,식당/카페,실내,1;2;3;4;5;6,6.0,Summer,
2307010002,메인스트리트,메인스트리트,Unknown,식당/카페,실내,1;2;3;4;5;6;7;99,8.0,Summer,
2307010003,평택 마린센터,평택항마린센터,Unknown,체험 활동 관광지,Unknown,1;2;3;4;5;6;7,7.0,Summer,
2307010004,충남 아산시 탕정면,,충남,집,Unknown,1;2;3;4;5;6;7,7.0,Summer,
2307030002,노원역 7호선,서울교통공사7호선노원역,Unknown,"역, 터미널, 고속도로 휴게소",Unknown,1;2;4;5;6;7,6.0,Summer,
2307030003,홈플러스 서울 상봉점,원주 휴게소,Unknown,상점,Unknown,1;2;4;5;6;7;99,7.0,Summer,
2307030005,휴 아일랜드 펜션,휴아일랜드펜션,Unknown,숙소,Unknown,1;2;3;4;5;6,6.0,Summer,
2307030006,영재교,영재교,Unknown,자연관광지,실외,1;2;5,3.0,Summer,
2307040002,가평역 경춘선,가평역 경춘선,Unknown,"역, 터미널, 고속도로 휴게소",Unknown,1;2;3;4;5;7,6.0,Summer,
2307010003,우화,우화,Unknown,식당/카페,실내,1;2;3;4;5;6;7,7.0,Summer,
2307010004,키프,,경기,식당/카페,실내,1;2;3;4;5;6;7,7.0,Summer,
2307010005,지진 실내 구호소 서수원 칠보 체육관,서수원칠보체육관,Unknown,"레저/스포츠 관련 시설(스키, 카트, 수상레저)",Unknown,1;2;3;4;5;6;7,7.0,Summer,
2307080002,이마트 묵동점,이마트묵동점,Unknown,"상업지구(거리, 시장, 쇼핑시설)",실내,1;2;3;4;5;6;7;99,8.0,Summer,
2307080003,유명산 258오토 캠핑장,유명산258,Unknown,숙소,Unknown,1;2;3;4;5;6;7,7.0,Summer,
2307080004,어비산 어비계곡,어비산,Unknown,자연관광지,실외,1;2;3;4;5;6;7;99,8.0,Summer,
2307080006,유명산 258오토 캠핑장,유명산258,Unknown,숙소,Unknown,1;2;3;4;5;6;7,7.0,Summer,
2307090001,국립유명산 자연휴양림,국립유명산자연휴양림,Unknown,"산책로, 둘레길 등",실외,1;2;3;4;5;7,6.0,Summer,
2307090002,유명산 258오토 캠핑장,유명산258,Unknown,숙소,Unknown,1;2;3;4;5;6;7;99,8.0,Summer,
2307090003,오롯이 꽃,오롯이꽃,Unknown,식당/카페,실내,1;2;3;4;5;6;7,7.0,Summer,
2307030003,율동 공원,율동공원,Unknown,"산책로, 둘레길 등",실외,1;2;4;5;6;7;99,7.0,Summer,
2307030004,18커피 로프터스,180커피로스터스,Unknown,식당/카페,실내,1;2;3;4;5;7;99,7.0,Summer,
2307030005,타임 포파이,타임포타이,Unknown,식당/카페,실내,1;2;3;4;5;6,6.0,Summer,
2307030006,18커피 로프터스,180커피로스터스,Unknown,식당/카페,실내,1;2;5,3.0,Summer,
2307030007,토나 리스 시,토나리스시,Unknown,식당/카페,실내,1;3;4;5,4.0,Summer,
2307080003,빅토리아 GC,빅토리아GC,Unknown,"레저/스포츠 관련 시설(스키, 카트, 수상레저)",Unknown,1;2;3;4;5;6;7,7.0,Summer,
2307080004,나들목,나들목,Unknown,식당/카페,실내,1;2;3;4;5;6;7;99,8.0,Summer,
2307080005,용인휴게소 서창방향,용인휴게소 서창방향,Unknown,"역, 터미널, 고속도로 휴게소",Unknown,1;2;3;4;5;6;7,7.0,Summer,
2307010002,행궁 애월,행궁애월,Unknown,식당/카페,실내,1;2;3;4;5;6;7;99,8.0,Summer,
2307010003,행궁동 벽화마을,행궁동벽화마을,Unknown,"문화 시설(공연장, 영화관, 전시관 등)",Unknown,1;2;3;4;5;6;7,7.0,Summer,
2307010004,수원시립미술관,수원시립미술관,Unknown,"문화 시설(공연장, 영화관, 전시관 등)",Unknown,1;2;3;4;5;6;7,7.0,Summer,
2307010005,수원 화성 박물관,수원화성박물관,Unknown,"문화 시설(공연장, 영화관, 전시관 등)",Unknown,1;2;3;4;5;6;7,7.0,Summer,
2307010006,카페 스퀘어드,카페스퀘어드,Unknown,식당/카페,실내,1;2;3;4;5;6;99,7.0,Summer,
2307010007,화성행궁,화성행궁,Unknown,"역사/유적/종교 시설(문화재, 박물관, 촬영지, 절 등)",실내,1;2;3;4;5;6;7,7.0,Summer,
2307010008,캐비닛 베이글,캐비넷베이글,Unknown,식당/카페,실내,1;2;3;4;5;7;99,7.0,Summer,
2307010009,하쿠,하쿠,Unknown,식당/카페,실내,1;2;3;4;5;7,6.0,Summer,
2307010011,미미 상점,미미상점,Unknown,"상업지구(거리, 시장, 쇼핑시설)",실내,1;2;6;7;99,5.0,Summer,
2306290002,송원,송원,Unknown,식당/카페,실내,1;2;3;4;5;7,6.0,Summer,
2306290003,트라움 풀빌라 글램핑 카라반,트라움 풀빌라글램핑&카라반,Unknown,숙소,Unknown,1;3;4;5;6;7,6.0,Summer,
2306290004,갓 구운 빵장수,,경기,식당/카페,실내,1;2;3;4;5;7,6.0,Summer,
2306300001,가평레저벨리카트장,가평레져밸리,Unknown,"레저/스포츠 관련 시설(스키, 카트, 수상레저)",Unknown,1;3;4;5,4.0,Summer,
2306300002,쁘띠프랑스,쁘띠프랑스,Unknown,체험 활동 관광지,Unknown,1;2;3;4;5;6;7;99,8.0,Summer,
2306300003,포레나 광교상현 아파트,광교상현꿈에그린아파트,Unknown,집,Unknown,1;2;3;4;5;6;7,7.0,Summer,
2307010003,남산골 한옥마을,남산골공원 서울천년타임캡슐광장,Unknown,"역사/유적/종교 시설(문화재, 박물관, 촬영지, 절 등)",실내,1;2;3;4;5;6;7,7.0,Summer,
2307010004,필동면옥,필동면옥,Unknown,식당/카페,실내,1;2;3;4;5;6;7,7.0,Summer,
2307010005,영동 골방,영동골방,Unknown,식당/카페,실내,1;2;3;4;5;6;7,7.0,Summer,
2307010006,태극당,태극당,Unknown,식당/카페,실내,1;2;3;4;5;6;99,7.0,Summer,
2306300002,익산역 서 주차장,익산역 서주차장,Unknown,"역, 터미널, 고속도로 휴게소",Unknown,1;2;3;4;5;6;7;99,8.0,Summer,
2306300003,용산역,근대골목도나스 용산역점,Unknown,"역, 터미널, 고속도로 휴게소",Unknown,1;2;3;4;5;6;7,7.0,Summer,
2306300004,당인리 책 발전소,당인리책발전소,Unknown,식당/카페,실내,1;2;3;4;5;6;7,7.0,Summer,
2306300005,용산공원,용산공원,Unknown,자연관광지,실외,1;2;3;4;5;7,6.0,Summer,
2306300006,국립 한글 박물관,국립한글박물관,Unknown,"역사/유적/종교 시설(문화재, 박물관, 촬영지, 절 등)",실내,1;2;3;4;5;6;7,7.0,Summer,
2306300007,국립중앙박물관,국립중앙박물관,Unknown,"역사/유적/종교 시설(문화재, 박물관, 촬영지, 절 등)",실내,1;2;3;4,4.0,Summer,
2306300008,나인 트리 프리미어 호텔 인사동,나인트리프리미어호텔 인사동,Unknown,숙소,Unknown,1;4;5;6,4.0,Summer,
2306300009,북촌 한옥마을,"북촌로,북촌한옥마을",Unknown,"상업지구(거리, 시장, 쇼핑시설)",실내,1;2;4;5;6,5.0,Summer,
2306300010,스페이스 오,스페이스오,Unknown,식당/카페,실내,1;2;5,3.0,Summer,
2306300012,나인 트리 프리미어 호텔 인사동,나인트리프리미어호텔 인사동,Unknown,숙소,Unknown,6,1.0,Summer,
2307010001,안국 아메리칸 브런치 카페,,서울,식당/카페,실내,1;2;3;4;5;6,6.0,Summer,
2307010002,그라운드 시소 서촌,그라운드시소 서촌,Unknown,"문화 시설(공연장, 영화관, 전시관 등)",Unknown,1;2;3;4;5;6;7;99,8.0,Summer,
2307010003,롯데백화점 본점,롯데백화점 본점,Unknown,지역 축제/행사,Unknown,1;2;3;4;5;6;7,7.0,Summer,
2307010004,스타벅스 명동 입구점,스타벅스명동입구점,Unknown,식당/카페,실내,1;2;3;4;5;6;7,7.0,Summer,
2307010005,용산역,근대골목도나스 용산역점,Unknown,"역, 터미널, 고속도로 휴게소",Unknown,1;2;3;4;5;6;7,7.0,Summer,
2307010006,익산역 서 주차장,익산역 서주차장,Unknown,"역, 터미널, 고속도로 휴게소",Unknown,1;2;3;4;5;6;99,7.0,Summer,
2307070003,동대문디자인플라자,델리커리 동대문점,Unknown,"문화 시설(공연장, 영화관, 전시관 등)",Unknown,1;2;3;4;5;6;7;99,8.0,Summer,
2307070004,동묘시장,동묘시장,Unknown,"역사/유적/종교 시설(문화재, 박물관, 촬영지, 절 등)",실내,1;2;3;4;5;6;7,7.0,Summer,
2307070005,세운 전자상가,세운전자상가,Unknown,"상업지구(거리, 시장, 쇼핑시설)",실내,1;2;3;4;5;6;7,7.0,Summer,
2306290003,한세대학교,한세대학교,Unknown,기타,Unknown,1;3;4;5;6;7,6.0,Summer,
2306290004,즐거운 돈가스,,경기,식당/카페,실내,1;2;3;4;5;7,6.0,Summer,
2306290005,커피 인더스트리 본점,커피인더스트리,Unknown,식당/카페,실내,1;3;4;5;7,5.0,Summer,
2306290006,한세대학교,한세대학교,Unknown,기타,Unknown,1;2;3;5;6;7,6.0,Summer,
2306290007,국립 농업박물관,국립농업박물관,Unknown,체험 활동 관광지,Unknown,1;3;4;5,4.0,Summer,
2306290008,방일 해장국 당정점,방일해장국,Unknown,식당/카페,실내,1;2;4;7,4.0,Summer,
2306290009,디지털미디어시티역 6호선,디지털미디어시티역 6호선,Unknown,"역, 터미널, 고속도로 휴게소",Unknown,1;5;6;7,4.0,Summer,
2306290010,당정역 1호선,당정역,Unknown,"역, 터미널, 고속도로 휴게소",Unknown,1;5;6,3.0,Summer,
2306290011,당정역 1호선,당정역,Unknown,"역, 터미널, 고속도로 휴게소",Unknown,6,1.0,Summer,
2306290012,AK플라자 수원,AK플라자 AKTown점,Unknown,"역, 터미널, 고속도로 휴게소",Unknown,7,1.0,Summer,
2306290013,국립 농업박물관 버스정류장,,경기,"역, 터미널, 고속도로 휴게소",Unknown,6,1.0,Summer,
2306290014,수원역,수원역,Unknown,"역, 터미널, 고속도로 휴게소",Unknown,7,1.0,Summer,
2306290015,당정역 1호선,당정역,Unknown,"역, 터미널, 고속도로 휴게소",Unknown,6,1.0,Summer,
2306290016,당정역 1호선,당정역,Unknown,"역, 터미널, 고속도로 휴게소",Unknown,6,1.0,Summer,
2306290017,디지털미디어시티역 6호선,디지털미디어시티역 6호선,Unknown,"역, 터미널, 고속도로 휴게소",Unknown,6,1.0,Summer,
2307010002,장성식 본점,정성식 본점,Unknown,식당/카페,실내,1;2;3;4;5;6;7;99,8.0,Summer,
2307010003,비만이 가든 미사,비.마이가든,Unknown,"문화 시설(공연장, 영화관, 전시관 등)",Unknown,1;2;3;4;5;6;7,7.0,Summer,
2307010004,손상원 클라이밍 짐,손상원클라이밍짐,Unknown,"레저/스포츠 관련 시설(스키, 카트, 수상레저)",Unknown,1;2;3;4;5;6;7,7.0,Summer,
2307010005,파네트리 제과명장 김영모,파네트리 제과명장 김영모,Unknown,"문화 시설(공연장, 영화관, 전시관 등)",Unknown,1;2;3;4;5;6;7,7.0,Summer,
2307020002,본 수원갈비 본점,본수원갈비 본점,Unknown,식당/카페,실내,1;2;3;4;5;6;7,7.0,Summer,
2307020003,장안문,연북정,Unknown,"역사/유적/종교 시설(문화재, 박물관, 촬영지, 절 등)",실내,1;2;3;4;5;6;7,7.0,Summer,
2307020004,라프터 커피나,라프터커피바,Unknown,식당/카페,실내,1;2;3;4;5;6;7;99,8.0,Summer,
2307010002,폴로 관광호텔,,인천,숙소,Unknown,1;2;3;4;5;6;7;99,8.0,Summer,
2307010003,소래습지생태공원,소래습지생태공원,Unknown,자연관광지,실외,1;2;3;4;5;6;7,7.0,Summer,
2307010004,폴로 관광호텔,폴로관광호텔,Unknown,숙소,Unknown,1;2;3;4;5;6;7,7.0,Summer,
2307010005,대게 수산 소래포구점,대게수산소래포구,Unknown,식당/카페,실내,1;2;3;4;5;6;7,7.0,Summer,
2307010006,소래포구 전통 어시장,소래포구전통어시장,Unknown,"상업지구(거리, 시장, 쇼핑시설)",실내,1;2;3;4;5;6;99,7.0,Summer,
2307020002,소래역사관,소래역사관,Unknown,"역사/유적/종교 시설(문화재, 박물관, 촬영지, 절 등)",실내,1;2;3;4;5;6;7,7.0,Summer,
2307020003,새우 타워,새우타워,Unknown,"문화 시설(공연장, 영화관, 전시관 등)",Unknown,1;2;3;4;5;6;7,7.0,Summer,
2307020004,소래 강릉 짬뽕 순두부,소래강릉짬뽕순두부,Unknown,식당/카페,실내,1;2;3;4;5;6;7;99,8.0,Summer,
2307020002,롯데 프리미엄 아울렛 타임 빌라스,롯데프리미엄아울렛 타임빌라스,Unknown,"상업지구(거리, 시장, 쇼핑시설)",실내,1;2;3;4;5;6;7,7.0,Summer,
2307010001,사무실,,경기,사무실,Unknown,1;2;3;4;5;6,6.0,Summer,
2307010002,아쿠아 필드 안성,아쿠아필드 안성,Unknown,"테마시설(놀이공원, 워터파크)",실외,1;2;3;4;5;6;7;99,8.0,Summer,
2307010003,스타필드 안성,스타필드 안성,Unknown,"상업지구(거리, 시장, 쇼핑시설)",실내,1;2;3;4;5;6;7,7.0,Summer,
2307010004,호텔 마리아,호텔마리아,Unknown,숙소,Unknown,1;2;3;4;5;6;7,7.0,Summer,
2307020001,농협안성팜랜드,안성팜랜드,Unknown,"테마시설(놀이공원, 워터파크)",실외,1;2;3;4;5;6,6.0,Summer,
2307020002,북극해 고등어 안성 공도점,북극해고등어 안성공도점,Unknown,식당/카페,실내,1;2;3;4;5;6;7,7.0,Summer,
2307020003,광명역 파크자이 아파트,광명역파크자이,Unknown,친구/친지집,Unknown,1;2;3;4;5;6;7,7.0,Summer,
2307010002,이케아 광명점,이케아 광명점,Unknown,상점,Unknown,1;2;3;4;5;6;7;99,8.0,Summer,
2307010003,롯데시네마 광명 아울렛,롯데시네마 광명아울렛,Unknown,상점,Unknown,1;2;3;4;5;6;7,7.0,Summer,
2307010004,휴먼시아 7단지 아파트,휴먼시아7단지아파트,Unknown,친구/친지집,Unknown,1;2;3;4;5;6;7,7.0,Summer,
2307020001,한내 근린공원,소하천,Unknown,"산책로, 둘레길 등",실외,1;2;3;4;5;6,6.0,Summer,
2307020002,전주 콩뿌리 콩나물국밥,전주 콩뿌리콩나물국밥,Unknown,식당/카페,실내,1;2;3;4;5;6;7,7.0,Summer,
2307020003,광명시 소하 도서관,광명시소하도서관,Unknown,"문화 시설(공연장, 영화관, 전시관 등)",Unknown,1;2;3;4;5;6;7,7.0,Summer,
2307020004,도덕성,도덕산,Unknown,자연관광지,실외,1;2;3;4;5;6;7;99,8.0,Summer,
2307020005,영광 수산 장어 1번가,장어일번가,Unknown,식당/카페,실내,1;2;3;4;5;6;7;99,8.0,Summer,
2307020006,이케아 광명점,이케아 광명점,Unknown,상점,Unknown,1;2;3;4;5;7,6.0,Summer,
2307010002,국립서울현충원,국립서울현충원,Unknown,"역사/유적/종교 시설(문화재, 박물관, 촬영지, 절 등)",실내,1;2;3;4;5;6;7;99,8.0,Summer,
2307010003,흑석시장,흑석시장,Unknown,"상업지구(거리, 시장, 쇼핑시설)",실내,1;2;3;4;5;6;7,7.0,Summer,
2307010004,중앙대학교 서울캠퍼스,중앙대학교 서울캠퍼스,Unknown,기타,Unknown,1;2;3;4;5;6;7,7.0,Summer,
2307010005,청호 아파트,청호아파트,Unknown,친구/친지집,Unknown,1;2;3;4;5;6;7,7.0,Summer,
2307020001,달마사,달마사,Unknown,"역사/유적/종교 시설(문화재, 박물관, 촬영지, 절 등)",실내,1;2;3;4;5;6,6.0,Summer,
2307020002,명동거리,명동거리,Unknown,"상업지구(거리, 시장, 쇼핑시설)",실내,1;2;3;4;5;6;7,7.0,Summer,
2307010002,현우동,현우동,Unknown,식당/카페,실내,1;2;3;4;5;6;7;99,8.0,Summer,
2307010003,이비스 앰배서더호텔 인사동,,서울,숙소,Unknown,1;2;3;4;5;6;7,7.0,Summer,
2307010004,부트 카페 서촌,부트카페 서촌,Unknown,식당/카페,실내,1;2;3;4;5;6;7,7.0,Summer,
2307010005,여의도 한강공원,여의도한강공원,Unknown,자연관광지,실외,1;2;3;4;5;6;7,7.0,Summer,
2307010009,이비스 앰배서더호텔 인사동,,서울,숙소,Unknown,1;2;3;4;5;7,6.0,Summer,
2307010010,경복궁,경복궁,Unknown,"역사/유적/종교 시설(문화재, 박물관, 촬영지, 절 등)",실내,1;2;3;4;5;7,6.0,Summer,
2307010011,스쿠버 젤라또,스쿠퍼젤라또,Unknown,"상업지구(거리, 시장, 쇼핑시설)",실내,1;2;6;7;99,5.0,Summer,
2307010012,홈 오브 하이,홈오브하이,Unknown,"상업지구(거리, 시장, 쇼핑시설)",실내,2;4;5;6,4.0,Summer,
2307010013,뿌잉 레코드,,서울,"상업지구(거리, 시장, 쇼핑시설)",실내,2;4;6;7,4.0,Summer,
2307020002,도트 블랭킷 삼청한옥점,도트블랭킷 삼청한옥점,Unknown,식당/카페,실내,1;2;3;4;5;6;7,7.0,Summer,
2307020003,런던 베이글 뮤지엄 안국점,런던베이글뮤지엄 안국점,Unknown,식당/카페,실내,1;2;3;4;5;6;7,7.0,Summer,
2307020004,오브젝트 삼청점,오브젝트 삼청점,Unknown,"상업지구(거리, 시장, 쇼핑시설)",실내,1;2;3;4;5;6;7;99,8.0,Summer,
2307020005,탬버린즈 삼청점,탬버린즈 삼청점,Unknown,"상업지구(거리, 시장, 쇼핑시설)",실내,1;2;3;4;5;6;7;99,8.0,Summer,
2307020007,감고 당길,감고당길,Unknown,"산책로, 둘레길 등",실외,1;2;3;4;5;7,6.0,Summer,
2307020003,허밍 버드,허밍버드,Unknown,식당/카페,실내,1;2;3;4;5;6;7,7.0,Summer,
2307020004,망우역사 문화공원,망우역사문화공원,Unknown,"역사/유적/종교 시설(문화재, 박물관, 촬영지, 절 등)",실내,1;2;3;4;5;6;7;99,8.0,Summer,
2307020005,함흥 본가면옥 건대점,함흥본가면옥 건대점,Unknown,식당/카페,실내,1;2;3;4;5;6;7;99,8.0,Summer,
2307020006,앤유 PC,앤유PC,Unknown,"테마시설(놀이공원, 워터파크)",실외,1;2;3;4;5;7,6.0,Summer,
2307020002,호텔베뉴지,호텔베뉴지,Unknown,숙소,Unknown,1;2;3;4;5;6;7,7.0,Summer,
2307020003,총각네 붕어빵,총각네붕어빵,Unknown,"상업지구(거리, 시장, 쇼핑시설)",실내,1;2;3;4;5;6;7,7.0,Summer,
2307020004,광장 찰핫도그,광장찰핫도그,Unknown,"상업지구(거리, 시장, 쇼핑시설)",실내,1;2;3;4;5;6;7;99,8.0,Summer,
2307020005,모녀 꼬마 마약김밥,모녀꼬마마약김밥,Unknown,"상업지구(거리, 시장, 쇼핑시설)",실내,1;2;3;4;5;6;7;99,8.0,Summer,
2307020006,공간 갑,공간갑,Unknown,식당/카페,실내,1;2;3;4;5;7,6.0,Summer,
2307020007,하루 필름 을지로,,서울,기타,Unknown,1;2;3;4;5;7,6.0,Summer,
2307020008,원조 만선 모프 ,원조만선호프2,Unknown,식당/카페,실내,1;3;4;5;6,5.0,Summer,
2307020009,드래건 포차 종로점,드래곤포차 종로점,Unknown,식당/카페,실내,1;2;3;4;5,5.0,Summer,
2307020011,호텔베뉴지,호텔베뉴지,Unknown,숙소,Unknown,1;2;4;5;7,5.0,Summer,
2307030001,깡통 만두,깡통만두,Unknown,식당/카페,실내,1;3;6;7,4.0,Summer,
2307030002,비담,비담,Unknown,식당/카페,실내,1;2;4;5;6;7,6.0,Summer,
2307030003,북촌 한옥마을,"북촌로,북촌한옥마을",Unknown,"상업지구(거리, 시장, 쇼핑시설)",실내,1;2;4;5;6;7;99,7.0,Summer,
2307030004,익선 주택,익선주택,Unknown,식당/카페,실내,1;2;3;4;5;7;99,7.0,Summer,
2307010002,산음리 211,,경기,친구/친지집,Unknown,1;2;3;4;5;6;7;99,8.0,Summer,
2307010003,계곡,,경기,자연관광지,실외,1;2;3;4;5;6;7,7.0,Summer,
2307020001,양평 신내 서울 해장국,양평신내서울해장국,Unknown,식당/카페,실내,1;2;3;4;5;6,6.0,Summer,
2307020002,빵빵해요,빵빵해요,Unknown,식당/카페,실내,1;2;3;4;5;6;7,7.0,Summer,
2307020003,찌깐한커피숍,,경기,식당/카페,실내,1;2;3;4;5;6;7,7.0,Summer,
2306300002,일산 테크노타운,일산테크노타운,Unknown,사무실,Unknown,1;2;3;4;5;6;7;99,8.0,Summer,
2306300003,아이파크몰 용산점,아이파크몰,Unknown,"상업지구(거리, 시장, 쇼핑시설)",실내,1;2;3;4;5;6;7,7.0,Summer,
2306300004,서울 드래건 시티,서울드래곤시티,Unknown,숙소,Unknown,1;2;3;4;5;6;7,7.0,Summer,
2307010001,아이파크몰 용산점,아이파크몰,Unknown,"상업지구(거리, 시장, 쇼핑시설)",실내,1;2;3;4;5;6,6.0,Summer,
2307010002,잠실종합운동장 올림픽 주경기장,FB씨어터,Unknown,지역 축제/행사,Unknown,1;2;3;4;5;6;7;99,8.0,Summer,
2306270002,오포짓스탠다드,오포짓스탠다드,Unknown,숙소,Unknown,1;3;4;5;7,5.0,Summer,
2306270003,양평 휴게 주유소 서울 방향,양평휴게주유소 서울방향,Unknown,"역, 터미널, 고속도로 휴게소",Unknown,1;2;3;4;5;7,6.0,Summer,
2306270004,오포짓스탠다드,오포짓스탠다드,Unknown,숙소,Unknown,1;2;4;5;7;99,6.0,Summer,
2306270005,불광동 독도 주꾸미,,서울,식당/카페,실내,1;3;4;5;7,5.0,Summer,
2306270006,플로,플로,Unknown,식당/카페,실내,1;2;4;5;7,5.0,Summer,
2306280001,롯데백화점 강남점,롯데백화점 강남점,Unknown,"상업지구(거리, 시장, 쇼핑시설)",실내,1;2,2.0,Summer,
2307020002,롯데마트 은평점,롯데마트 은평점,Unknown,상점,Unknown,1;2;3;4;5;6;7,7.0,Summer,
2307020003,서울 북한산 카라반,,서울,숙소,Unknown,1;2;3;4;5;6;7,7.0,Summer,
2307020004,스타벅스 더 북한산점,스타벅스 더북한산점,Unknown,"상업지구(거리, 시장, 쇼핑시설)",실내,1;2;3;4;5;6;7;99,8.0,Summer,
2307020005,서울 북한산 카라반,,서울,숙소,Unknown,1;2;3;4;5;6;7;99,8.0,Summer,
2307030001,독도체험관,독도체험관,Unknown,"문화 시설(공연장, 영화관, 전시관 등)",Unknown,1;3;6;7,4.0,Summer,
2307030002,온기정 타임스퀘어점,온기정 타임스퀘어점,Unknown,식당/카페,실내,1;2;4;5;6;7,6.0,Summer,
2307010002,GS25 금곡 센트럴점,GS25 금곡센트럴점,Unknown,"역, 터미널, 고속도로 휴게소",Unknown,1;2;3;4;5;6;7;99,8.0,Summer,
2307010003,수원 KT 소닉붐 아레나,수원KT소닉붐아레나,Unknown,"문화 시설(공연장, 영화관, 전시관 등)",Unknown,1;2;3;4;5;6;7,7.0,Summer,
2307010005,수원 KT 소닉붐 아레나,수원KT소닉붐아레나,Unknown,"문화 시설(공연장, 영화관, 전시관 등)",Unknown,1;2;3;4;5;6;7,7.0,Summer,
2307010006,합,합,Unknown,식당/카페,실내,1;2;3;4;5;6;99,7.0,Summer,
2307010007,도미닉 커피 랩,도미닉커피랩,Unknown,식당/카페,실내,1;2;3;4;5;6;7,7.0,Summer,
2307010008,멕시카나치킨 우만점,멕시카나치킨 우만점,Unknown,식당/카페,실내,1;2;3;4;5;7;99,7.0,Summer,
2307010002,동대문디자인플라자,델리커리 동대문점,Unknown,"문화 시설(공연장, 영화관, 전시관 등)",Unknown,1;2;3;4;5;6;7;99,8.0,Summer,
