place_id,여행지명,city,분류,VISIT_START_YMD,activity_ids,activity_type,activity_level,season_preference,emotion_match
2309050014,엑스포과학공원 한빛탑,,,2023-09-05,2;3;4;5,실내,8,Autumn,
2309050015,성심당 대전역점,,,2023-09-05,2;7,실내,4,Autumn,
2309050016,틈새라면 대전역사점,,,2023-09-05,1,실내,2,Autumn,
2309180012,성심당 대전역점,,,2023-09-18,4;7;99,실외,6,Autumn,
2309120011,대전중앙시장,,,2023-09-12,1;4;5;7,실내,8,Autumn,
2309120013,베이커리 밤마을,,,2023-09-12,2;4;5;7,실내,8,Autumn,
2309140001,성심당 본점,,,2023-09-14,1;2,실내,4,Autumn,
2309270002,오한순 손수제비,,,2023-09-27,1;2;3;4;5;6;7;99,실내,10,Autumn,
2309280001,황룡강 생태공원,,,2023-09-28,3,실외,2,Autumn,
2309240009,도곡농협 로컬푸드 직매장,,,2023-09-24,1;2;4;5,실내,8,Autumn,
2309260002,마애 여래삼존상,,,2023-09-26,1;2;3;4;7,실내,10,Autumn,
2309260003,보원사,,,2023-09-26,1;2;3;4;5;7,실내,10,Autumn,
2309240012,왕과탕후루 대전복합터미널점,대전광역시,,2023-09-24,1;2;3;4;7,실내,10,Autumn,
2309240010,평화와 평화,,,2023-09-24,1;3;4;7,실내,8,Autumn,
2309240011,전라감영,,,2023-09-24,1;3;4;7,실내,8,Autumn,
2309240013,전주왱이콩나물국밥전문점,,,2023-09-24,1;5;7,실내,6,Autumn,
2309240014,홍지서림,,,2023-09-24,4,실외,2,Autumn,
2309240015,101마켓 전주지점,,,2023-09-24,2,실내,2,Autumn,
2309240016,oreon,전라북도,,2023-09-24,2,실내,2,Autumn,
2309240017,쿠션,,,2023-09-24,2,실내,2,Autumn,
2309240018,알라딘 중고서점 전주점,,,2023-09-24,2,실내,2,Autumn,
2309240001,백제 왕궁 박물관,,,2023-09-24,3;4,실외,4,Autumn,
2309270008,캘리포니아 도넛 클럽 천안불당점,,,2023-09-27,1;2;4;5,실내,8,Autumn,
2309270009,알라딘 중고서점 천안시 불당점,,,2023-09-27,1;2;3;4;5,실내,10,Autumn,
2309270010,이마트 펜타포트점,,,2023-09-27,2,실내,2,Autumn,
2309290003,성안길,,,2023-09-29,1;2;3;4;5,실내,10,Autumn,
2309290004,빽다방 청주 성안 롯데점,,,2023-09-29,1;3;4;5,실내,8,Autumn,
2309290005,문암생태공원,,,2023-09-29,1;3;4;5,실내,8,Autumn,
2309290006,스타벅스 청주 율량 DT,,,2023-09-29,1;3;4,실내,6,Autumn,
2309290007,2023순천만국제정원박람회,,,2023-09-29,1;3;4;5;7,실내,10,Autumn,
2309290002,영인산자연휴양림,,,2023-09-29,1;3;7;99,실내,8,Autumn,
2309280010,성심당 본점,,,2023-09-28,2;7,실내,4,Autumn,
2309280011,화양연화,,,2023-09-28,1;7,실내,4,Autumn,
2309280012,CU 온양역점,,,2023-09-28,1,실내,2,Autumn,
2306120007,셀레브르,,,2023-06-12,1;2;4;5;7,실내,10,Summer,
2306130001,이나 경 송탄 부대찌개,,,2023-06-13,1;2;3;4;5;6;7;99,실내,10,Summer,
2306170016,아분 펜션,,,2023-06-17,5,실내,2,Summer,
2306170017,동막해수욕장,,,2023-06-17,4,실외,2,Summer,
2306170018,사해촌 식당,,,2023-06-17,1,실내,2,Summer,
2306170019,아분 펜션,,,2023-06-17,5,실내,2,Summer,
2307010017,에어 스카이 호텔,,,2023-07-01,1;2;5,실내,6,Summer,
2307010018,랑데자뷰 영종구읍뱃터,,,2023-07-01,1;2;5;7,실내,8,Summer,
2307010019,수철이네 왕새우튀김 본점,,,2023-07-01,1;99,실내,4,Summer,
2307010020,영종진공원,,,2023-07-01,4;5,실내,4,Summer,
2307010021,에어 스카이 호텔,,,2023-07-01,1;5,실내,4,Summer,
2306280014,웨스턴 그레이스호텔,인천광역시,,2023-06-28,5,실내,2,Summer,
2307180009,송도센트럴파크,,,2023-07-18,1;2;4;5;6;7,실내,10,Summer,
2307180011,송도센트럴파크호텔,,,2023-07-18,2;5,실내,4,Summer,
2307230009,현대 프리미엄 아울렛 김포점,,,2023-07-23,1;2;3;4;5;99,실내,10,Summer,
2306040015,통영 국제음악당,,,2023-06-04,4,실외,2,Summer,
2306040016,금호통영마리나리조트,,,2023-06-04,5,실내,2,Summer,
2305290012,케이팝 동전 노래연습장,,,2023-05-29,3;6,실외,4,Spring,
2306150013,월 화 역,,,2023-06-15,2,실내,2,Summer,
2306150014,강릉 월화 거리,,,2023-06-15,4,실외,2,Summer,
2306150015,두덩,,,2023-06-15,1,실내,2,Summer,
2307080017,경주역사유적지구,,,2023-07-08,4,실외,2,Summer,
2307080018,동궁과 월지,,,2023-07-08,3;4,실외,4,Summer,
2307160013,루센 오션파크 속초,,,2023-07-16,6;7,실외,4,Summer,
2307230010,여수수산시장,,,2023-07-23,1;5,실내,4,Summer,
2307230011,호텔 앙코르,,,2023-07-23,1;2;5,실내,6,Summer,
2307230012,여수 낭만포차 44번,,,2023-07-23,4,실외,2,Summer,
2308150014,페리가 92 키즈 가족 스파 펜션,,,2023-08-15,5;7,실내,4,Summer,
2308150015,사천진 바위섬,,,2023-08-15,4,실외,2,Summer,
2308030015,물멍스테이,,,2023-08-03,1;5,실내,4,Summer,
2308070013,타워 더 모스트 광안 오피스텔,부산광역시,,2023-08-07,5,실내,2,Summer,
2308070014,해녀 수산물 판매장,,,2023-08-07,1,실내,2,Summer,
2308120016,라발 그 호텔,,,2023-08-12,5,실내,2,Summer,
2308180014,큐브 오피스텔,,,2023-08-18,1;5,실내,4,Summer,
2306140012,순천역,,,2023-06-14,1;2;5;99,실내,8,Summer,
2306250014,느낌 스파펜션,,,2023-06-25,1;5;7,실내,6,Summer,
2307220016,하멜등대,,,2023-07-22,4,실외,2,Summer,
2307220017,러스티 코티지(에어비앤비),전라남도,,2023-07-22,2;5,실내,4,Summer,
2307210009,여수 유탑유블레스,,,2023-07-21,1;4;5;7;99,실내,10,Summer,
2305200017,숨 게스트하우스 제주공항점,,,2023-05-20,5,실내,2,Spring,
2305230016,제주신라호텔,서울특별시,,2023-05-23,4;5;6,실내,6,Spring,
2305160013,세화 비치,,,2023-05-16,1;5,실내,4,Spring,
2305210020,달휴 게스트하우스,제주특별자치도,,2023-05-21,5,실내,2,Spring,
2305230015,투썸플레이스 제주곽지과물해변점,,,2023-05-23,1,실내,2,Spring,
2306030022,클럽이에스 제주리조트,대구광역시,,2023-06-03,1,실내,2,Summer,
2306080013,제주 스테이인 성산,,,2023-06-08,1;3;4;5;7,실내,10,Summer,
2306160018,에벤에셀 호텔,,,2023-06-16,5,실내,2,Summer,
2306090012,호텔 케니 서귀포,,,2023-06-09,5,실내,2,Summer,
2306120008,코업시티 호텔 하버뷰,,,2023-06-12,1;4;5;6;7;99,실내,10,Summer,
2306210024,신신호텔 제주공항점,경상남도,,2023-06-21,5,실내,2,Summer,
2306210013,아시아호텔,,,2023-06-21,5,실내,2,Summer,
2306110016,오저여,,,2023-06-11,4;5,실내,4,Summer,
2306120010,제주별빛누리펜션,,,2023-06-12,4;5;6,실내,6,Summer,
2306120011,팔미돈가 흑돼지 성산점,,,2023-06-12,1;5,실내,4,Summer,
2306120012,스테이 아름 삼달,,,2023-06-12,5,실내,2,Summer,
2306130012,호텔 더본 제주,,,2023-06-13,5;6,실내,4,Summer,
2307040010,태하 향목 전망대,,,2023-07-04,1;2;3;4;5;7,실내,10,Summer,
2307040013,하얀 고래,,,2023-07-04,1;5;6,실내,6,Summer,
2306140013,함덕해수욕장,,,2023-06-14,2;4,실내,4,Summer,
2306140014,기쁨이네 해물탕 돌솥밥,,,2023-06-14,1,실내,2,Summer,
2306230015,칠돈가 중문점,,,2023-06-23,1;6;7,실내,6,Summer,
2306230016,호텔 라오주,,,2023-06-23,7,실외,2,Summer,
2306230017,서귀 포차,제주특별자치도,,2023-06-23,1,실내,2,Summer,
2306180013,섭지코지,,,2023-06-18,2;3;5,실내,6,Summer,
2306180014,육성가,,,2023-06-18,1,실내,2,Summer,
2306180015,티라 호텔,,,2023-06-18,5,실내,2,Summer,
2307100013,아이스크림 연구소 카페 우도봉,제주특별자치도,,2023-07-10,1;4;5;6;7,실내,10,Summer,
2307100014,인어공주 촬영 장소,제주특별자치도,,2023-07-10,4;7,실외,4,Summer,
2306200019,바나나 보드카페,서울특별시,,2023-06-20,5;7,실내,4,Summer,
2307050012,한화리조트 제주,,,2023-07-05,1;2;3;5;7;99,실내,10,Summer,
2307050013,천지연폭포,,,2023-07-05,1;3;5;7;99,실내,10,Summer,
2307050014,삼원 정 본점,,,2023-07-05,1;2;3;7,실내,8,Summer,
2307050015,산굼부리 분화구 주차장,,,2023-07-05,1;3;5,실내,6,Summer,
2307050016,김녕미로공원,,,2023-07-05,3,실외,2,Summer,
2307050017,김녕해수욕장,,,2023-07-05,4;5,실내,4,Summer,
2307050018,성산포수협 활어회센터,,,2023-07-05,1;5,실내,4,Summer,
2307140011,조천농협 하나로마트,,,2023-07-14,2;4;5;6,실내,8,Summer,
2307140013,엠제이벤처오름오피스텔,,,2023-07-14,5;99,실내,4,Summer,
2307140014,엠제이벤처오름오피스텔,,,2023-07-14,99,실외,2,Summer,
2307070011,1미리 게스트하우스,,,2023-07-07,5;7,실내,4,Summer,
2307130012,식당 마요네즈,,,2023-07-13,1;2;4,실내,6,Summer,
2307130013,그랜드 하얏트 제주,,,2023-07-13,2,실내,2,Summer,
2307180012,레드 랍스터,,,2023-07-18,2,실내,2,Summer,
2307180013,제주 칠성으로,,,2023-07-18,2,실내,2,Summer,
2307180014,우리 회수산,,,2023-07-18,2,실내,2,Summer,
2307180015,소림 마라 신에 주점,,,2023-07-18,2,실내,2,Summer,
2307110014,아이미 제주비치호텔,,,2023-07-11,1;5,실내,4,Summer,
2307230013,제주 썬호텔 카지노,,,2023-07-23,5,실내,2,Summer,
2307110015,함덕해수욕장,,,2023-07-11,4;5;6,실내,6,Summer,
2307110016,함덕 비치 스테이 제주,,,2023-07-11,1;5,실내,4,Summer,
2307090014,유월 그리고 열두 마루,,,2023-07-09,5,실내,2,Summer,
2307090015,세븐일레븐 제주 한동마을점,,,2023-07-09,2,실내,2,Summer,
2307310015,CU 대청도 2호점,,,2023-07-31,2,실내,2,Summer,
2307310016,농여 해수욕장,,,2023-07-31,3;4,실외,4,Summer,
2307310017,해당화 민박 펜션,인천광역시,,2023-07-31,5,실내,2,Summer,
2308010015,천안함 46용사 위령탑,,,2023-08-01,2;4,실내,4,Summer,
2308010016,두무진,,,2023-08-01,2;4;5;6,실내,8,Summer,
2308010017,사자바위,인천광역시,,2023-08-01,1;4,실내,4,Summer,
2308010018,백령도 감람암 포획 현무암 분포지,인천광역시,,2023-08-01,2;4,실내,4,Summer,
2308010019,호수 꼬치,인천광역시,,2023-08-01,1,실내,2,Summer,
2308010020,CU 백령도 2호점,,,2023-08-01,2,실내,2,Summer,
2308010021,카페 월가,,,2023-08-01,1;5,실내,4,Summer,
2308010022,백령도 월가,,,2023-08-01,5,실내,2,Summer,
2307270018,요기 올레,,,2023-07-27,2,실내,2,Summer,
2307270019,호텔 서귀피안,,,2023-07-27,2;5,실내,4,Summer,
2307240011,수목원길 야시장,,,2023-07-24,1;2;4;6;7,실내,10,Summer,
2307240012,맥도날드 제주 노형 DT 점,,,2023-07-24,1;2;7,실내,6,Summer,
2307240013,신라스테이 제주,,,2023-07-24,2;99,실내,4,Summer,
2307130014,새별 오름,,,2023-07-13,4,실외,2,Summer,
2307130015,신창 풍차 해안도로,,,2023-07-13,4,실외,2,Summer,
2307140012,돌담흑돼지 연동,,,2023-07-14,1,실내,2,Summer,
2307240014,조선 약과,,,2023-07-24,2,실내,2,Summer,
2307240015,제주 토끼,,,2023-07-24,5,실내,2,Summer,
2307240016,별돈별 중문 귤밭점,,,2023-07-24,1,실내,2,Summer,
2307240017,제주 토끼,,,2023-07-24,1;5,실내,4,Summer,
2308070012,더큐브리조트 제주,,,2023-08-07,5;99,실내,4,Summer,
2308030014,베스트웨스턴 제주호텔,,,2023-08-03,5,실내,2,Summer,
2308080012,제주해양 동물 박물관,,,2023-08-08,3;4,실외,4,Summer,
2308080013,호로록,,,2023-08-08,1;5,실내,4,Summer,
2308080014,성산 아쿠아 비치호텔,,,2023-08-08,5,실내,2,Summer,
2307300015,쉼표 더하기 게스트하우스 여수점,,,2023-07-30,2;5,실내,4,Summer,
2309040011,우도물들이 해녀의 집,,,2023-09-04,1;7,실내,4,Autumn,
2309040012,탑다니탑망대,제주특별자치도,,2023-09-04,1;4;99,실내,6,Autumn,
2309040013,제주도 품관,제주특별자치도,,2023-09-04,5;7,실내,4,Autumn,
2309040014,우도몬딱,,,2023-09-04,1,실내,2,Autumn,
2309040015,하고수동 해변,,,2023-09-04,4,실외,2,Autumn,
2309040016,검멀레해변,,,2023-09-04,4,실외,2,Autumn,
2309040017,훈데르트 윈즈,,,2023-09-04,1,실내,2,Autumn,
2309040018,천진 낭만,,,2023-09-04,99,실외,2,Autumn,
2309040022,세화해변,,,2023-09-04,4,실외,2,Autumn,
2309040023,월정리 해수욕장,,,2023-09-04,4;7,실외,4,Autumn,
2309040024,김녕해수욕장,,,2023-09-04,4;7,실외,4,Autumn,
2309040025,함덕해수욕장,,,2023-09-04,4,실외,2,Autumn,
2308180015,파르나스호텔 제주,,,2023-08-18,1;5,실내,4,Summer,
2308200014,풀빌라 소랑,,,2023-08-20,1;5;7,실내,6,Summer,
2308200017,세븐일레븐 서귀포 엠스테이점,제주특별자치도,,2023-08-20,2,실내,2,Summer,
2308210016,제주동문시장,,,2023-08-21,4,실외,2,Summer,
2308290015,이마트 서귀포점,,,2023-08-29,1;2,실내,4,Summer,
2308290016,흑돼지 자투리 구이 식당,,,2023-08-29,1;4,실내,4,Summer,
2308280028,이채 호텔,,,2023-08-28,5,실내,2,Summer,
2309190001,남원식당,제주특별자치도,,2023-09-19,1,실내,2,Autumn,
2309190002,스누피가든,,,2023-09-19,1;2;3;4;5;6;7,실내,10,Autumn,
2309200001,함덕 골목,,,2023-09-20,1,실내,2,Autumn,
2309070017,문화 게스트하우스,제주특별자치도,,2023-09-07,1;5,실내,4,Autumn,
2309160016,모르왓 펜션,제주특별자치도,,2023-09-16,5;7,실내,4,Autumn,
2309210003,금악 무짠지 냉면,,,2023-09-21,1;3;4;5;6;99,실내,10,Autumn,
2309210002,아라리오 뮤지엄 탑동 시네마,,,2023-09-21,1;2;3;5;7,실내,10,Autumn,
2309210001,고배기동산,,,2023-09-21,4;5,실내,4,Autumn,
2309220001,포프,,,2023-09-22,1,실내,2,Autumn,
